agrn,Location_code,Location_Name,STATE,council_key,disaster_start_date,feature,original_value,usable_value,unit,source_year,measurement_date,publication_date,lag_days,missingness_status,source_dataset,source_file,source_sheet,source_excel_row,retrospective_eligible,strict_ex_ante_certified,leakage_note,definition_status
986,37310,Western Downs,Queensland,,2021-11-10,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
986,37310,Western Downs,Queensland,,2021-11-10,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1011,37310,Western Downs,Queensland,,2022-02-22,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1011,37310,Western Downs,Queensland,,2022-02-22,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1011,37310,Western Downs,Queensland,,2022-02-22,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1011,37310,Western Downs,Queensland,,2022-02-22,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1011,37310,Western Downs,Queensland,,2022-02-22,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1011,37310,Western Downs,Queensland,,2022-02-22,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1011,37310,Western Downs,Queensland,,2022-02-22,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1011,37310,Western Downs,Queensland,,2022-02-22,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1011,37310,Western Downs,Queensland,,2022-02-22,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1011,37310,Western Downs,Queensland,,2022-02-22,prior_recorded_activation_events,1.0,,events,snapshot 2026-08-11,2021-11-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1011,37310,Western Downs,Queensland,,2022-02-22,prior_recorded_disaster_events,1.0,,events,snapshot 2026-08-11,2021-11-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1011,37310,Western Downs,Queensland,,2022-02-22,prior_recorded_C_events,1.0,,events,snapshot 2026-08-11,2021-11-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1011,37310,Western Downs,Queensland,,2022-02-22,prior_recorded_D_events,1.0,,events,snapshot 2026-08-11,2021-11-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1011,37310,Western Downs,Queensland,,2022-02-22,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1011,37310,Western Downs,Queensland,,2022-02-22,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1011,37310,Western Downs,Queensland,,2022-02-22,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1020,37310,Western Downs,Queensland,,2022-05-06,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1020,37310,Western Downs,Queensland,,2022-05-06,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1020,37310,Western Downs,Queensland,,2022-05-06,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1020,37310,Western Downs,Queensland,,2022-05-06,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1020,37310,Western Downs,Queensland,,2022-05-06,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1020,37310,Western Downs,Queensland,,2022-05-06,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1020,37310,Western Downs,Queensland,,2022-05-06,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1020,37310,Western Downs,Queensland,,2022-05-06,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1020,37310,Western Downs,Queensland,,2022-05-06,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1020,37310,Western Downs,Queensland,,2022-05-06,prior_recorded_activation_events,2.0,,events,snapshot 2026-08-11,2022-02-22,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1020,37310,Western Downs,Queensland,,2022-05-06,prior_recorded_disaster_events,2.0,,events,snapshot 2026-08-11,2022-02-22,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1020,37310,Western Downs,Queensland,,2022-05-06,prior_recorded_C_events,2.0,,events,snapshot 2026-08-11,2022-02-22,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1020,37310,Western Downs,Queensland,,2022-05-06,prior_recorded_D_events,2.0,,events,snapshot 2026-08-11,2022-02-22,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1020,37310,Western Downs,Queensland,,2022-05-06,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1020,37310,Western Downs,Queensland,,2022-05-06,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1020,37310,Western Downs,Queensland,,2022-05-06,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1078,37310,Western Downs,Queensland,,2023-09-08,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1078,37310,Western Downs,Queensland,,2023-09-08,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1078,37310,Western Downs,Queensland,,2023-09-08,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1078,37310,Western Downs,Queensland,,2023-09-08,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1078,37310,Western Downs,Queensland,,2023-09-08,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1078,37310,Western Downs,Queensland,,2023-09-08,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1078,37310,Western Downs,Queensland,,2023-09-08,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1078,37310,Western Downs,Queensland,,2023-09-08,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1078,37310,Western Downs,Queensland,,2023-09-08,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1078,37310,Western Downs,Queensland,,2023-09-08,prior_recorded_activation_events,4.0,,events,snapshot 2026-08-11,2023-01-30,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1078,37310,Western Downs,Queensland,,2023-09-08,prior_recorded_disaster_events,4.0,,events,snapshot 2026-08-11,2023-01-30,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1078,37310,Western Downs,Queensland,,2023-09-08,prior_recorded_C_events,3.0,,events,snapshot 2026-08-11,2023-01-30,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1078,37310,Western Downs,Queensland,,2023-09-08,prior_recorded_D_events,3.0,,events,snapshot 2026-08-11,2023-01-30,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1078,37310,Western Downs,Queensland,,2023-09-08,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1078,37310,Western Downs,Queensland,,2023-09-08,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1078,37310,Western Downs,Queensland,,2023-09-08,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1202,37310,Western Downs,Queensland,,2025-03-21,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1202,37310,Western Downs,Queensland,,2025-03-21,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1202,37310,Western Downs,Queensland,,2025-03-21,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1202,37310,Western Downs,Queensland,,2025-03-21,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1202,37310,Western Downs,Queensland,,2025-03-21,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1202,37310,Western Downs,Queensland,,2025-03-21,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1202,37310,Western Downs,Queensland,,2025-03-21,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1202,37310,Western Downs,Queensland,,2025-03-21,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1202,37310,Western Downs,Queensland,,2025-03-21,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1202,37310,Western Downs,Queensland,,2025-03-21,prior_recorded_activation_events,8.0,,events,snapshot 2026-08-11,2024-12-09,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1202,37310,Western Downs,Queensland,,2025-03-21,prior_recorded_disaster_events,8.0,,events,snapshot 2026-08-11,2024-12-09,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1202,37310,Western Downs,Queensland,,2025-03-21,prior_recorded_C_events,4.0,,events,snapshot 2026-08-11,2024-12-09,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1202,37310,Western Downs,Queensland,,2025-03-21,prior_recorded_D_events,4.0,,events,snapshot 2026-08-11,2024-12-09,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1202,37310,Western Downs,Queensland,,2025-03-21,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1202,37310,Western Downs,Queensland,,2025-03-21,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1202,37310,Western Downs,Queensland,,2025-03-21,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1243,37310,Western Downs,Queensland,,2025-12-24,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1243,37310,Western Downs,Queensland,,2025-12-24,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1243,37310,Western Downs,Queensland,,2025-12-24,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1243,37310,Western Downs,Queensland,,2025-12-24,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1243,37310,Western Downs,Queensland,,2025-12-24,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1243,37310,Western Downs,Queensland,,2025-12-24,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1243,37310,Western Downs,Queensland,,2025-12-24,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1243,37310,Western Downs,Queensland,,2025-12-24,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1243,37310,Western Downs,Queensland,,2025-12-24,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1243,37310,Western Downs,Queensland,,2025-12-24,prior_recorded_activation_events,12.0,,events,snapshot 2026-08-11,2025-11-05,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1243,37310,Western Downs,Queensland,,2025-12-24,prior_recorded_disaster_events,12.0,,events,snapshot 2026-08-11,2025-11-05,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1243,37310,Western Downs,Queensland,,2025-12-24,prior_recorded_C_events,5.0,,events,snapshot 2026-08-11,2025-11-05,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1243,37310,Western Downs,Queensland,,2025-12-24,prior_recorded_D_events,5.0,,events,snapshot 2026-08-11,2025-11-05,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1243,37310,Western Downs,Queensland,,2025-12-24,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1243,37310,Western Downs,Queensland,,2025-12-24,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1243,37310,Western Downs,Queensland,,2025-12-24,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1046,37340,Whitsunday,Queensland,,2022-12-20,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1046,37340,Whitsunday,Queensland,,2022-12-20,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1046,37340,Whitsunday,Queensland,,2022-12-20,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1046,37340,Whitsunday,Queensland,,2022-12-20,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
