council_key,year_start,variable,raw_value,normalized_value,normalization_factor,source_status,source_file,source_sheet,source_cell,source_header,source_url,source_sha256,release_date,current_vintage_availability,retrieved_date
kyogle,2021,residential_rates_aud,3682000,3682000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AL67,Total Residential Rating Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
kyogle,2021,farmland_rates_aud,3559000,3559000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AO67,Total Farmland Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
kyogle,2021,business_rates_aud,320000,320000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AR67,Total Business Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
kyogle,2021,mining_rates_aud,0,0.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AU67,Total Mining Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
kyogle,2021,population,9344,9344.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,E67,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
kyogle,2021,area_km2,3584.2,3584.2,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,D67,Council Area (km2),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
kyogle,2021,road_reported_km,1206.5300000000002,1206.5300000000002,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CN67,Total Road Length (including local & regional roads) (km),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,operating_ratio_pct,1.96,1.96,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AA69,Operating Performance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,cash_cover_reported_months,12.9205,12.9205,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AH69,Cash Expense Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,current_ratio,5.9047,5.9047,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AB69,Unrestricted Current Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,own_source_pct,69.64,69.64,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AC69,Own Source Revenue (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,grants_pct,29.984313516174275,29.984313516174275,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AD69,Grants & Contributions Revenue (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,debt_service_cover,6.1395,6.1395,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AF69,Debt Service Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,debt_service_ratio_pct,4.892076088137549,4.892076088137549,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AG69,Debt Service Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,actual_maintenance_aud,43783000,43783000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CU69,Actual Asset Maintenance Expenditure ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,required_maintenance_aud,50093000,50093000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CV69,Required Asset Maintenance Expenditure ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,maintenance_reported_pct,87.4,87.4,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CW69,Asset Maintenance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,total_revenue_including_capital_aud,337233000,337233000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AJ69,Total Revenue from Continuing Operations ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,total_expenses_aud,276457000,276457000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AI69,Total Expenses from Continuing Operations ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,result_before_capital_aud,-5378000,-5378000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AK69,Net Operating result before Capital ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,residential_rates_aud,126590000,126590000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AL69,Total Residential Rating Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,farmland_rates_aud,84000,84000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AO69,Total Farmland Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,business_rates_aud,20363000,20363000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AR69,Total Business Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,mining_rates_aud,1196000,1196000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AU69,Total Mining Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,population,213967,213967.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,E69,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,area_km2,648.6,648.6,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,D69,Council Area (km2),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lakemacquarie,2021,road_reported_km,1401.4779999999998,1401.4779999999998,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CN69,Total Road Length (including local & regional roads) (km),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,operating_ratio_pct,4.76,4.76,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AA70,Operating Performance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,cash_cover_reported_months,40.2949,40.2949,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AH70,Cash Expense Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,current_ratio,4.6275,4.6275,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AB70,Unrestricted Current Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,own_source_pct,65.47,65.47,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AC70,Own Source Revenue (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,grants_pct,32.352462199506434,32.352462199506434,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AD70,Grants & Contributions Revenue (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,debt_service_cover,0,0.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AF70,Debt Service Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,debt_service_ratio_pct,0,0.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AG70,Debt Service Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,actual_maintenance_aud,3770000,3770000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CU70,Actual Asset Maintenance Expenditure ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,required_maintenance_aud,3104000,3104000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CV70,Required Asset Maintenance Expenditure ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,maintenance_reported_pct,121.46,121.46,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CW70,Asset Maintenance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,total_revenue_including_capital_aud,79827000,79827000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AJ70,Total Revenue from Continuing Operations ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,total_expenses_aud,50935000,50935000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AI70,Total Expenses from Continuing Operations ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,result_before_capital_aud,7609000,7609000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AK70,Net Operating result before Capital ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,residential_rates_aud,21488000,21488000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AL70,Total Residential Rating Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,farmland_rates_aud,0,0.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AO70,Total Farmland Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,business_rates_aud,5749000,5749000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AR70,Total Business Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,mining_rates_aud,0,0.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AU70,Total Mining Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,population,39601,39601.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,E70,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,area_km2,10.5,10.5,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,D70,Council Area (km2),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lanecove,2021,road_reported_km,101.61000000000001,101.61000000000001,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CN70,Total Road Length (including local & regional roads) (km),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,operating_ratio_pct,0.12,0.12,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AA71,Operating Performance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,cash_cover_reported_months,19.5675,19.5675,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AH71,Cash Expense Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,current_ratio,4.27,4.27,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AB71,Unrestricted Current Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,own_source_pct,65.02,65.02,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AC71,Own Source Revenue (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,grants_pct,34.97875465561559,34.97875465561559,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AD71,Grants & Contributions Revenue (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,debt_service_cover,14.9772,14.9772,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AF71,Debt Service Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,debt_service_ratio_pct,1.719768283852281,1.719768283852281,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AG71,Debt Service Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,actual_maintenance_aud,5499000,5499000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CU71,Actual Asset Maintenance Expenditure ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,required_maintenance_aud,5425000,5425000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CV71,Required Asset Maintenance Expenditure ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,maintenance_reported_pct,101.36,101.36,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CW71,Asset Maintenance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,total_revenue_including_capital_aud,38126000,38126000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AJ71,Total Revenue from Continuing Operations ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,total_expenses_aud,34260000,34260000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AI71,Total Expenses from Continuing Operations ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,result_before_capital_aud,-1116000,-1116000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AK71,Net Operating result before Capital ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,residential_rates_aud,4478000,4478000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AL71,Total Residential Rating Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,farmland_rates_aud,3071000,3071000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AO71,Total Farmland Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,business_rates_aud,481000,481000.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AR71,Total Business Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,mining_rates_aud,0,0.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AU71,Total Mining Rates Revenue ($),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,population,11481,11481.0,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,E71,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,area_km2,1167.2,1167.2,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,D71,Council Area (km2),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
leeton,2021,road_reported_km,905.9,905.9,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,CN71,Total Road Length (including local & regional roads) (km),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lismore,2021,operating_ratio_pct,0.88,0.88,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AA72,Operating Performance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lismore,2021,cash_cover_reported_months,14.1387,14.1387,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AH72,Cash Expense Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lismore,2021,current_ratio,2.3778,2.3778,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AB72,Unrestricted Current Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lismore,2021,own_source_pct,56.13,56.13,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AC72,Own Source Revenue (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lismore,2021,grants_pct,43.85070894377993,43.85070894377993,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AD72,Grants & Contributions Revenue (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lismore,2021,debt_service_cover,4.7331,4.7331,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AF72,Debt Service Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
lismore,2021,debt_service_ratio_pct,6.25013668073567,6.25013668073567,1.0,observed_numeric,time-series-data-2021-22.xlsx,Councils,AG72,Debt Service Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,7353f7f7c99c628b2785b5ba57ae7bbc56126349b3a36afc01c036df5d49becc,,Historical first-release values not certified from current archive,2026-09-18
