council_key,council_name,year_start,financial_year,period_start,period_end,reporting_months,reporting_period_evidence,source_file,source_sheet,source_excel_row,historical_extension,operating_ratio_pct,cash_cover_reported_months,current_ratio,own_source_pct,grants_pct,debt_service_cover,debt_service_ratio_pct,actual_maintenance_aud,required_maintenance_aud,maintenance_reported_pct,total_revenue_including_capital_aud,total_expenses_aud,result_before_capital_aud,residential_rates_aud,farmland_rates_aud,business_rates_aud,mining_rates_aud,population,area_km2,road_reported_km,cash_cover_months,cash_definition_status,operating_definition_regime,debt_service_cover_requires_review,road_scope,road_km,maintenance_gap_aud,maintenance_calculated_pct,maintenance_difference_pp,maintenance_conflict,maintenance_ratio_pct,maintenance_basis,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_source_file,fesm_excel_total_row,fesm_status,boundary_change_flag,boundary_compatibility,physical_flood_status,verified_zero_all_disaster_exposure,bushfire_declared_event_count,bushfire_agrns,bushfire_declaration_status,flood_declared_event_count,flood_agrns,flood_declaration_status,all_declared_event_count,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,known_prior_year_carryover_count,prior_fy_declared_event_count,direct_infrastructure_damage_documented,direct_infrastructure_evidence_ids,exposure_coverage_status,rates_annual_charges_aud,user_charges_fees_aud,other_revenue_aud,operating_grants_aud,capital_grants_aud,interest_investment_aud,employee_cost_aud,materials_services_aud,borrowing_cost_aud,depreciation_impairment_aud,other_expense_aud,statement_total_revenue_aud,statement_total_expenses_aud,operating_revenue_ex_capital_aud,candidate_only,strict_asof_predictor_panel
sutherland,Sutherland,2012,2012-13,2012-07-01,2013-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2012-13 DATA,123,True,-2.97,3.1961,1.3744,75.75,14.136356651017989,4.7232,,19046000.0,19867000.0,95.87,201721000.0,197036000.0,,86116000.0,,12887000.0,,221147,,809.6,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,local_regional_state,,-821000.0,95.86751900135904,-0.0024809986409621843,False,95.86751900135904,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2013,2013-14,2013-07-01,2014-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2013-14 DATA,124,True,-3.3000000000000003,3.5,2.1001,74.69,25.07793100892346,5.4949,1.715102429728442,19082000.0,18438000.0,103.0,242843000.0,201649000.0,,,0.0,13887000.0,0.0,223192,,817.9999999999999,3.5,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,local_regional_state,,644000.0,103.49278663629461,0.4927866362946105,False,103.49278663629461,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2014,2014-15,2014-07-01,2015-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2014-15_1.xls,2014-15 Time Series Data,125,True,2.33,3.2886,1.66,85.09,14.909999999999997,6.4808,2.2580549339564726,27761000.0,23101000.0,120.17,219596000.0,197390000.0,,91652000.0,,14246000.0,,225070,333.6,817.9999999999999,3.2886,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional_state,,4660000.0,120.17228691398641,0.0022869139864098997,False,120.17228691398641,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2015,2015-16,2015-07-01,2016-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2015-16.xls,2015-16 DATA,89,True,7.1,4.54,1.86,85.39,14.61,10.65,1.7237480098422346,21974000.0,23606000.0,93.09,241435000.0,205968000.0,,93415000.0,,15527000.0,,226220,333.6,820.4999999999999,4.54,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional_state,,-1632000.0,93.08650343133101,-0.00349656866899295,False,93.08650343133101,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2016,2016-17,2016-07-01,2017-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2016-17.xls,2016-17 DATA,109,True,9.25,6.103,2.3613999999999997,76.39,23.330207665422577,21.167800000000003,0.7668132131918544,28683000.0,28394000.0,101.02,269809000.0,205100000.0,,94816000.0,0.0,16361000.0,0.0,226041,369.0,824.52,6.103,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,824.52,289000.0,101.01782066633795,-0.002179333662041927,False,101.01782066633795,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2017,2017-18,2017-07-01,2018-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2017-2018.xls,2017-18 DATA (Final),109,False,3.15,7.72,2.91,83.98,16.02201229113951,17.8,0.7105831819808832,27991000.0,30859000.0,90.71,226293000.0,218979000.0,,96911000.0,,16810000.0,,227546,333.6,824.52,7.72,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,824.52,-2868000.0,90.7061149097508,-0.003885090249198697,False,90.7061149097508,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",4693.16,12.75,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,527.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,2.0,805|808,listed_event_onset,0.0,,no_listed_event_onset_not_physical_zero,2.0,listed_event_onset,0.0,2.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2018,2018-19,2018-07-01,2019-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2018-2019.xlsx,2018_19_Councils,109,False,2.86,8.74,3.41,85.73,14.269999999999996,19.74,0.6793252007873511,25831000.0,25958000.0,99.51,260519000.0,227506000.0,,103144000.0,,16614000.0,,229213,333.6,824.55,8.74,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,824.55,-127000.0,99.5107481315972,0.0007481315971915592,False,99.5107481315972,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",4.56,0.01,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,527.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,1.0,833,listed_event_onset,1.0,listed_event_onset,0.0,1.0,0.0,2.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2019,2019-20,2019-07-01,2020-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2019-2020.xlsx,Councils,109,False,3.58,9.54,3.13,82.51,17.489999999999995,10.72,1.8813648034355,27375000.0,27227000.0,100.54,278837000.0,233946000.0,8697000.0,114388000.0,,17260000.0,,230611,333.6,824.55,9.54,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,824.55,148000.0,100.54357806589047,0.0035780658904656093,False,100.54357806589047,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,527.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1.0,871,listed_event_onset,1.0,898,listed_event_onset,3.0,listed_event_onset,0.0,3.0,0.0,1.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2020,2020-21,2020-07-01,2021-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2020-2021.xlsx,Councils,109,False,4.23,11.62,3.75,85.19,14.71026823454286,13.28,1.7443316289852264,30516000.0,30130000.0,101.28,275617000.0,242512000.0,6930000.0,117940000.0,0.0,17756000.0,0.0,232369,333.6,824.55,11.62,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,824.55,386000.0,101.28111516760704,0.0011151676070397798,False,101.28111516760704,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",616.12,1.67,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,527.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,2.0,923|960,listed_event_onset,2.0,listed_event_onset,0.0,2.0,0.0,3.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2021,2021-22,2021-07-01,2022-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2021-22.xlsx,Councils,109,False,2.44,12.9313,4.0601,84.05,15.872562427912856,12.4157,1.7875080081940633,33294000.0,31834000.0,104.59,280043000.0,257726000.0,-3478000.0,121328000.0,0.0,18324000.0,0.0,230903,333.6,826.4,12.9313,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,826.4,1460000.0,104.58629138656782,-0.003708613432181096,False,104.58629138656782,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,527.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,2.0,1012|1025,listed_event_onset,2.0,listed_event_onset,0.0,2.0,0.0,2.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2022,2022-23,2022-07-01,2023-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2022-23.xlsx,Councils,108,False,5.87,12.3574,4.3233,81.65,18.34703109072375,15.5708,1.653115718100267,34774000.0,34318000.0,101.33,313920000.0,285384000.0,6745000.0,124706000.0,,18929000.0,,231839,333.6,826.4,12.3574,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,826.4,456000.0,101.32874876158284,-0.0012512384171543545,False,101.32874876158284,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,632.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2023,2023-24,2023-07-01,2024-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2023-24.xlsx,Councils ,108,False,-1.9,12.1201,4.0873,84.91,15.06477428760852,13.3954,1.318501836548943,43406000.0,36927000.0,117.55,318259000.0,306014000.0,-14376000.0,129682000.0,0.0,19518000.0,0.0,238614,333.6,826.4,12.1201,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,826.4,6479000.0,117.54542746499851,-0.004572535001486244,False,117.54542746499851,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,632.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,1.0,1119,listed_event_onset,1.0,listed_event_onset,0.0,1.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sutherland,Sutherland,2024,2024-25,2024-07-01,2025-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2024-2025.xlsx,Councils ,108,False,,,,,10.96724846563577,,,39592000.0,38954000.0,101.64,325542000.0,311478000.0,-2203000.0,136800000.0,0.0,20591000.0,0.0,238614,333.6,826.4,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,local_regional,826.4,638000.0,101.6378292344817,-0.0021707655183007546,False,101.6378292344817,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,1.0,listed_event_onset,0.0,1.0,0.0,1.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sydney,Sydney,2012,2012-13,2012-07-01,2013-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2012-13 DATA,124,True,4.34,5.2305,4.0682,61.040000000000006,18.25197524784132,0.0,,32004000.0,40145000.0,79.72,599246320.0,485397880.0,,51282700.0,,188834790.0,,187561,,331.07,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,True,local_regional_state,,-8141000.0,79.72101133391456,0.0010113339145618738,False,79.72101133391456,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sydney,Sydney,2013,2013-14,2013-07-01,2014-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2013-14 DATA,125,True,-0.13,10.4494,3.5371,84.06,15.525572731694016,0.0,0.0,24767000.0,25966000.0,95.0,597481340.0,500738870.0,,,0.0,190076450.0,0.0,191918,,331.07,10.4494,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,True,local_regional_state,,-1199000.0,95.38242316875915,0.3824231687591464,False,95.38242316875915,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sydney,Sydney,2014,2014-15,2014-07-01,2015-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2014-15_1.xls,2014-15 Time Series Data,126,True,-0.31,10.1597,3.6055,70.18,29.819999999999993,0.0,0.0,43507538.0,41806618.07,104.07,735551845.9,525039418.1999999,,57068518.21,,193703333.5,,198331,26.7,329.37,10.1597,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,True,local_regional_state,,1700919.9299999997,104.06854227517763,-0.0014577248223588413,False,104.06854227517763,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sydney,Sydney,2015,2015-16,2015-07-01,2016-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2015-16.xls,2015-16 DATA,90,True,-6.76,6.9,2.92,78.68,21.319999999999993,0.0,0.0,56417361.57,55458200.9,101.73,679231151.5,567158680.5,,59676361.9,,199335659.1,,205339,26.7,330.19,6.9,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,True,local_regional_state,,959160.6700000018,101.72951998881017,-0.0004800111898362047,False,101.72951998881017,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sydney,Sydney,2016,2016-17,2016-07-01,2017-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2016-17.xls,2016-17 DATA,110,True,-3.57,6.5416,2.6804,79.7,19.036417458733034,0.0,0.0,59948000.0,59862000.0,100.14,721897000.0,577898000.0,,63490000.0,0.0,204721000.0,0.0,224211,26.7,330.20000000000005,6.5416,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,True,local_regional,330.20000000000005,86000.0,100.1436637599813,0.003663759981293424,False,100.1436637599813,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
sydney,Sydney,2017,2017-18,2017-07-01,2018-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2017-2018.xls,2017-18 DATA (Final),110,False,5.68,9.2,4.06,79.08,20.938941890715906,0.0,0.0,56851943.08,57856128.0,98.26,572624052.84,540554400.9,,66686560.0,,197163040.0,,232926,26.7,326.5,9.2,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,True,local_regional,326.5,-1004184.9200000018,98.26434129847058,0.004341298470578181,False,98.26434129847058,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,532.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sydney,Sydney,2018,2018-19,2018-07-01,2019-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2018-2019.xlsx,2018_19_Councils,110,False,-4.16,8.51,3.15,89.13,10.870000000000005,0.0,0.0,60249121.25,60292473.57,99.93,685925153.17,651740154.9,,75755430.79,,230397320.0,,240229,26.7,330.0,8.51,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,True,local_regional,330.0,-43352.3200000003,99.9280966305858,-0.0019033694142081004,False,99.9280966305858,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,532.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,1.0,834,listed_event_onset,1.0,listed_event_onset,0.0,1.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sydney,Sydney,2019,2019-20,2019-07-01,2020-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2019-2020.xlsx,Councils,110,False,0.49,9.43,4.35,85.81,14.189999999999998,322.57,0.05908672883480017,68374000.0,69018000.0,99.07,715879000.0,626474000.0,3109000.0,74956000.0,,228830000.0,,246343,26.7,330.0,9.43,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,330.0,-644000.0,99.06691008142803,-0.0030899185719590605,False,99.06691008142803,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,532.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,1.0,898,listed_event_onset,1.0,listed_event_onset,0.0,1.0,0.0,1.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sydney,Sydney,2020,2020-21,2020-07-01,2021-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2020-2021.xlsx,Councils,110,False,-1.25,10.84,3.95,78.58,19.9062317549995,258.47,0.06869861203935405,67663000.0,66493000.0,101.76,847835000.0,652209000.0,50925000.0,78853000.0,0.0,231003000.0,0.0,248736,26.7,330.0,10.84,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,330.0,1170000.0,101.75958371557908,-0.00041628442092189744,False,101.75958371557908,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,532.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sydney,Sydney,2021,2021-22,2021-07-01,2022-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2021-22.xlsx,Councils,110,False,-4.84,12.4801,4.1695,86.46,13.038561657706346,177.8381,0.07742369645790881,72446000.0,74506000.0,97.24,676501000.0,611551000.0,-4033000.0,81684000.0,0.0,232832000.0,0.0,214851,26.7,330.0,12.4801,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,330.0,-2060000.0,97.23512200359703,-0.00487799640296771,False,97.23512200359703,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,532.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sydney,Sydney,2022,2022-23,2022-07-01,2023-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2022-23.xlsx,Councils,109,False,4.78,12.0418,4.2747,79.83,20.12192908817789,328.845,0.0680523728749888,83878000.0,80394000.0,104.33,854103000.0,670904000.0,34668000.0,84119000.0,,239507000.0,,218096,26.7,330.0,12.0418,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,330.0,3484000.0,104.33365674055278,0.003656740552784754,False,104.33365674055278,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,638.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sydney,Sydney,2023,2023-24,2023-07-01,2024-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2023-24.xlsx,Councils ,109,False,0.45000000000000007,10.9273,4.9198,84.47,15.017840854214734,250.4951,0.0663872922462512,88944000.0,88363000.0,100.66,894576000.0,746656000.0,30081000.0,93088000.0,0.0,241805000.0,0.0,237278,26.7,330.0,10.9273,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,330.0,581000.0,100.65751502325634,-0.0024849767436592174,False,100.65751502325634,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,638.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
sydney,Sydney,2024,2024-25,2024-07-01,2025-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2024-2025.xlsx,Councils ,109,False,,,,,13.95804112787277,,,99675000.0,90938000.0,109.61,909748000.0,776286000.0,22131000.0,99503000.0,0.0,255249000.0,0.0,237278,26.7,330.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,local_regional,330.0,8737000.0,109.60764476896347,-0.0023552310365317908,False,109.60764476896347,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
tamworth,Tamworth Regional,2012,2012-13,2012-07-01,2013-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2012-13 DATA,125,True,1.44,1.2221,3.4924,64.92,28.158628232720602,3.4282,,20186000.0,26260000.0,76.87,141715000.0,119265000.0,,17998000.0,5019000.0,4857000.0,16000.0,58922,,3223.203,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,local_regional_state,,-6074000.0,76.86976389946688,-0.00023610053312950186,False,76.86976389946688,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
tamworth,Tamworth Regional,2013,2013-14,2013-07-01,2014-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2013-14 DATA,126,True,4.03,13.6227,2.8704,74.35000000000001,25.654655601078545,3.4175,9.10642437833916,24605000.0,24776000.0,99.00000000000001,142785000.0,119689000.0,,,5188000.0,4993000.0,16000.0,59743,,3228.3199999999997,13.6227,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,local_regional_state,,-171000.0,99.30981595092024,0.30981595092022474,False,99.30981595092024,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
