council_key,target_year,forecast_cutoff,measurement_year,variable,value,availability_status,verified_ex_ante,report_release_upper_bound,source_file,source_location,reason
wingecarribee,2022,2022-07-01,2020,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,result_before_capital_aud,-707000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,required_maintenance_aud,15985000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,actual_maintenance_aud,19093000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,farmland_rates_aud,4771000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,business_rates_aud,6089000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,mining_rates_aud,1747000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2020,grants_pct,29.001277532756838,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2022,2022-07-01,2021,fesm_burned_ha,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wingecarribee,2022,2022-07-01,2021,bushfire_declared_event_count,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wingecarribee,2022,2022-07-01,2021,flood_declared_event_count,2.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wingecarribee,2022,2022-07-01,2021,announced_target_fag_advance_pct,75.0,verified_dated_announcement,True,2022-04-12,https://www.olg.nsw.gov.au/sites/default/files/2026-03/council-circular-gc-150-2022-23-financial-assistance-grants-advance-payment.pdf,"GC151, p1; filename incorrectly says150","Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
wingecarribee,2023,2023-07-01,2021,operating_ratio_pct,-1.82,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,cash_cover_months,23.7587,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,current_ratio,4.3438,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,own_source_pct,66.67,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,debt_service_cover,7.2791,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,debt_service_ratio_pct,3.1963639599027225,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,maintenance_ratio_pct,116.03111708895271,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,population,52456.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,road_km,1241.6299999999999,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,total_revenue_including_capital_aud,170222000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,total_expenses_aud,140839000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,residential_rates_aud,42520000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,depreciation_impairment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,result_before_capital_aud,-5967000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,required_maintenance_aud,27509000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,actual_maintenance_aud,31919000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,farmland_rates_aud,4855000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,business_rates_aud,6398000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,mining_rates_aud,343000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2021,grants_pct,33.32941687913431,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2023,2023-07-01,2022,fesm_burned_ha,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wingecarribee,2023,2023-07-01,2022,bushfire_declared_event_count,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wingecarribee,2023,2023-07-01,2022,flood_declared_event_count,1.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wingecarribee,2023,2023-07-01,2022,announced_target_fag_advance_pct,100.0,verified_dated_announcement,True,2023-06-28,https://www.olg.nsw.gov.au/sites/default/files/2026-01/grants-commission-circular-gc-152-2023-24-financial-assistance-grants-advance-payment.pdf,"GC152, p1","Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
wingecarribee,2024,2024-07-01,2022,operating_ratio_pct,-3.2,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,cash_cover_months,17.679,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,current_ratio,3.0335,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,own_source_pct,67.66,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,debt_service_cover,4.9068,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,debt_service_ratio_pct,4.96953642384106,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,maintenance_ratio_pct,104.42970970078565,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,population,52795.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,road_km,1242.0600000000002,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,total_revenue_including_capital_aud,183821000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,total_expenses_aud,172998000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,residential_rates_aud,43655000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,depreciation_impairment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,result_before_capital_aud,-21982000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,required_maintenance_aud,35894000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,actual_maintenance_aud,37484000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,farmland_rates_aud,4969000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,business_rates_aud,6660000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,mining_rates_aud,350000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2022,grants_pct,32.34070100804587,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 127; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wingecarribee,2024,2024-07-01,2023,fesm_burned_ha,179.98,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wingecarribee,2024,2024-07-01,2023,bushfire_declared_event_count,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wingecarribee,2024,2024-07-01,2023,flood_declared_event_count,2.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wingecarribee,2024,2024-07-01,2023,announced_target_fag_advance_pct,85.0,verified_dated_announcement,True,2024-06-28,https://www.olg.nsw.gov.au/sites/default/files/2026-01/grants-commission-circular-gc-153-2024-25-financial-assistance-grants–advance-payment.pdf,"GC153, p1; visually inspected","Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
wollondilly,2014,2014-07-01,2012,operating_ratio_pct,-9.629999999999999,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,cash_cover_months,,incompatible_pre2013_cash_definition,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,current_ratio,2.7594,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,own_source_pct,65.09,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,debt_service_cover,3.38,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,debt_service_ratio_pct,,missing_value,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,maintenance_ratio_pct,85.21262266692322,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,population,45322.0,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,road_km,,incompatible_state_road_scope,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,total_revenue_including_capital_aud,45920000.0,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,total_expenses_aud,44897000.0,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,residential_rates_aud,17658000.0,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,depreciation_impairment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,result_before_capital_aud,,missing_value,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
