council,council_key,year_start,financial_year,fiscal_source_file,fiscal_source_sheet,fiscal_excel_row,actual_maintenance_aud,required_maintenance_aud,maintenance_gap_aud,maintenance_ratio_pct,outcome_observed,outcome_quality_eligible,maintenance_conflict,cash_cover_months,current_ratio,operating_ratio_pct,own_source_pct,grants_pct,debt_service_cover,population,area_km2,road_km,road_expenditure_aud,classification,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_source_file,fesm_excel_total_row,fesm_status,boundary_change_flag,boundary_compatibility,physical_flood_status,verified_zero_all_disaster_exposure,bushfire_declared_event_count,bushfire_agrns,bushfire_declaration_status,flood_declared_event_count,flood_agrns,flood_declaration_status,all_declared_event_count,all_agrns,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,known_prior_year_carryover_count,prior_fy_declared_event_count,declaration_vs_fesm_scope_difference,candidate_no_new_declared_event,candidate_strict_scoped_comparison,direct_infrastructure_damage_documented,direct_infrastructure_evidence_ids
Parramatta,parramatta,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,94,39930000.0,53308000.0,13378000.0,74.90432955653935,True,True,False,15.0978,6.4768,12.36,84.22,15.579684036064142,20.1995,274956,83.8,652.595,54334000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,548.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Parramatta,parramatta,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,94,54610000.0,58824000.0,4214000.0,92.83625730994152,True,True,False,,,,,19.81926394112986,,274956,83.8,652.595,45682000.0,Metropolitan,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
Penrith,penrith,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),96,19518000.0,19663000.0,145000.0,99.26257437827392,True,True,False,7.58,3.01,7.13,74.11,25.885078841053392,3.38,205043,404.7,1096.84,33235000.0,Metropolitan Fringe,204.2,0.5,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,462.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Penrith,penrith,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,96,31724000.0,32277000.0,553000.0,98.28670570375188,True,True,False,8.32,3.07,5.8,71.23,28.77,3.3,209210,404.7,1107.87,36026000.0,Metropolitan Fringe,175.82,0.4400000000000001,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,462.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,834,listed_event_onset,1,834,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Penrith,penrith,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,96,29594000.0,28391000.0,-1203000.0,104.23725828607655,True,True,False,0.71,2.45,-0.24,77.37,22.629999999999995,2.66,212977,404.7,1208.614,29439598.11,Metropolitan Fringe,225.61,0.56,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,462.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,2,871|898,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Penrith,penrith,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,96,16501000.0,20240000.0,3739000.0,81.52667984189723,True,True,False,6.81,2.49,-7.97,74.36,25.436240935743093,2.65,216282,404.7,1211.814,36878000.0,Metropolitan Fringe,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,462.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,1,960,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Penrith,penrith,2021,2021-22,time-series-data-2021-22.xlsx,Councils,96,14896000.0,24468000.0,9572000.0,60.8795161026647,True,True,False,10.24,1.5861,-1.3,68.08,30.81089830675045,5.8715,219149,404.7,1214.67,39753009.370000005,Metropolitan Fringe,18.62,0.05,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,462.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1012|1025,listed_event_onset,2,1012|1025,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Penrith,penrith,2022,2022-23,time-series-data-2022-23.xlsx,Councils,95,35700000.0,44254000.0,8554000.0,80.67067383739322,True,True,False,10.0699,5.7409,-4.79,70.29,29.4022902279196,5.5082,220908,404.7,1215.22,48336057.75,Metropolitan Fringe,31.95,0.08,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,554.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Penrith,penrith,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,95,31550000.0,50669000.0,19119000.0,62.26686928891433,True,True,False,9.7579,4.223,-5.58,68.42,29.932781962553072,1.286,228661,404.7,1218.42,43655000.0,Metropolitan Fringe,32.77,0.09,3.8,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,554.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1119,listed_event_onset,1,1119,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Penrith,penrith,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,95,33957000.0,54059000.0,20102000.0,62.81470245472539,True,True,False,,,,,22.60592124468025,,228661,404.7,1146.24,48043537.82,Metropolitan Fringe,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Port Macquarie-Hastings,portmacquariehastings,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),97,20282000.0,22182000.0,1900000.0,91.43449643855378,True,True,False,26.14,2.16,4.66,66.14,33.85769771116191,3.98,81404,3683.0,1343.773,27730000.0,Regional Town/City,12475.87,3.38,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,467.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,3,772|778|802,listed_event_onset,1,810,listed_event_onset,6,772|778|782|784|802|810,listed_event_onset,0.0,6.0,0.0,1.0,False,False,False,,
Port Macquarie-Hastings,portmacquariehastings,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,97,22103000.0,22103000.0,0.0,100.0,True,True,False,28.42,1.74,5.14,65.42,34.58,4.32,83131,3682.4,1352.27602,27534000.0,Regional Town/City,2699.85,0.74,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,467.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,6.0,False,True,False,,
Port Macquarie-Hastings,portmacquariehastings,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,97,23699000.0,25436000.0,1737000.0,93.17109608429,True,True,False,28.31,1.43,3.45,71.68,28.32,4.83,84525,3682.4,1357.8124699999998,29309000.0,Regional Town/City,145357.71,39.45,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,467.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,2,871|880,listed_event_onset,1,898,listed_event_onset,3,871|880|898,listed_event_onset,0.0,3.0,0.0,0.0,False,False,False,,
Port Macquarie-Hastings,portmacquariehastings,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,97,24309000.0,25925000.0,1616000.0,93.76663452266152,True,True,False,30.35,1.3,3.99,74.54,25.463510005741973,4.69,85952,3682.4,1356.57,25897000.0,Regional Town/City,796.16,0.21,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,467.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,3,943|954|960,listed_event_onset,3,943|954|960,listed_event_onset,0.0,3.0,0.0,3.0,False,False,False,,
Port Macquarie-Hastings,portmacquariehastings,2021,2021-22,time-series-data-2021-22.xlsx,Councils,97,24242000.0,26221000.0,1979000.0,92.452614316769,True,True,False,37.9154,1.6446,14.47,59.67,40.325288061384526,7.4027,86585,3682.4,1364.557,28191000.0,Regional Town/City,118.44,0.04,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,467.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,3,987|1012|1025,listed_event_onset,3,987|1012|1025,listed_event_onset,0.0,3.0,0.0,3.0,False,False,False,,
Port Macquarie-Hastings,portmacquariehastings,2022,2022-23,time-series-data-2022-23.xlsx,Councils,96,27479000.0,27676000.0,197000.0,99.28819193525077,True,True,False,34.4454,1.3289,4.04,61.33,38.66960119728849,4.8641,88311,3682.4,1403.89,29166000.0,Regional Town/City,14.44,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,560.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1047,listed_event_onset,1,1047,listed_event_onset,0.0,1.0,0.0,3.0,False,False,False,,
Port Macquarie-Hastings,portmacquariehastings,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,96,27562000.0,29414000.0,1852000.0,93.70367852043243,True,True,False,28.0533,1.6666,4.09,56.15,43.85071197952931,9.9541,90835,3682.4,1391.09,64212000.0,Regional Town/City,3327.54,0.91,92.71,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,560.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1076,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,1076,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Port Macquarie-Hastings,portmacquariehastings,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,96,28000000.0,33055000.0,5055000.0,84.70730600514294,True,True,False,,,,,35.11029232266485,,90835,3682.4,1392.1999999999998,26276000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1198|1212,listed_event_onset,2,1198|1212,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Port Stephens,portstephens,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),98,12537000.0,12043000.0,-494000.0,104.10196794818567,True,False,True,5.53,2.05,-0.08,78.08,21.918161984730908,2.36,71736,858.4,732.5500000000001,10674000.0,Regional Town/City,3330.29,3.43,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,472.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,795,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,795,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Port Stephens,portstephens,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,98,14851000.0,14994000.0,143000.0,99.04628518073896,True,True,False,5.22,1.11,2.61,76.86,23.14,3.71,72695,858.4,736.093,12413000.0,Regional Town/City,4614.870000000001,4.74,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,472.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,2,819|842,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,2,819|842,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Port Stephens,portstephens,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,98,15089000.0,15252000.0,163000.0,98.93128769997378,True,True,False,4.03,2.17,-1.76,74.63,25.370000000000005,2.49,73481,858.4,739.15,12043000.0,Regional Town/City,178.77,0.19,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,472.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,1,898,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Port Stephens,portstephens,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,98,14725000.0,15167000.0,442000.0,97.0857783345421,True,True,False,5.01,2.08,-0.22,71.35,28.06807555638676,3.83,74506,858.4,742.67,11809000.0,Regional Town/City,87.89999999999998,0.09,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,472.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,1,960,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Port Stephens,portstephens,2021,2021-22,time-series-data-2021-22.xlsx,Councils,98,16565000.0,17055000.0,490000.0,97.12694224567576,True,True,False,6.7872,2.5955,3.21,69.72,29.41550631447472,5.3561,75282,858.4,747.1,12732000.0,Regional Town/City,191.54,0.2,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,472.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1012|1025,listed_event_onset,2,1012|1025,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Port Stephens,portstephens,2022,2022-23,time-series-data-2022-23.xlsx,Councils,97,19183000.0,18170000.0,-1013000.0,105.57512383048982,True,True,False,8.7718,2.2004,5.84,71.69,28.12874807620867,4.9733,76672,858.4,751.53,12364000.0,Regional Town/City,326.87,0.34,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,566.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Port Stephens,portstephens,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,97,20822000.0,19743000.0,-1079000.0,105.4652281821405,True,True,False,6.983,2.1793,4.6,71.17,28.462395273378853,5.1701,78906,858.4,758.53,14164000.0,Regional Town/City,1528.74,1.57,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,566.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1090,listed_event_onset,1,1119,listed_event_onset,2,1090|1119,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Port Stephens,portstephens,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,97,23200000.0,21434000.0,-1766000.0,108.2392460576654,True,True,False,,,,,24.59422189520668,,78906,858.4,744.9100000000001,13689000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1212,listed_event_onset,2,1170|1212,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Queanbeyan-Palerang Regional,queanbeyanpalerang,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),99,13464000.0,14632000.0,1168000.0,92.01749589939858,True,True,False,9.41,2.05,0.39,62.37,37.37377602389351,6.64,58771,5318.9,1660.2200000000005,10979000.0,Regional Town/City,363.47,0.06000000000000001,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,477.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Queanbeyan-Palerang Regional,queanbeyanpalerang,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,99,13821000.0,15980000.0,2159000.0,86.48936170212765,True,True,False,14.3,1.34,5.38,57.87,42.13,6.39,59959,5318.9,1662.73,12277000.0,Regional Town/City,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,477.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Queanbeyan-Palerang Regional,queanbeyanpalerang,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,99,21143000.0,19280000.0,-1863000.0,109.66286307053942,True,True,False,7.44,1.57,3.14,50.78,49.22,3.84,61100,5318.9,1671.75,18189000.0,Regional Town/City,119169.78,22.38000000000001,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,477.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,2,871|898,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Queanbeyan-Palerang Regional,queanbeyanpalerang,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,99,22973000.0,18770000.0,-4203000.0,122.39211507725092,True,True,False,8.1,1.64,-2.77,49.93,49.91007700874962,4.0,62239,5318.9,1670.85,10149000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,477.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,923|960,listed_event_onset,2,923|960,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Queanbeyan-Palerang Regional,queanbeyanpalerang,2021,2021-22,time-series-data-2021-22.xlsx,Councils,99,19749000.0,15960000.0,-3789000.0,123.7406015037594,True,True,False,9.3114,1.1384,-1.74,46.97,53.02891118888979,3.781,63364,5319.0,1690.54,26683660.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,477.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1012,listed_event_onset,2,987|1012,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Queanbeyan-Palerang Regional,queanbeyanpalerang,2022,2022-23,time-series-data-2022-23.xlsx,Councils,98,24275000.0,20530000.0,-3745000.0,118.24159766195812,True,True,False,9.5006,2.1385,5.67,58.13,41.45456237494765,3.8828,64233,5319.0,1692.26,36880000.0,Regional Town/City,156.0,0.03,156.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,572.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1030|1034,listed_event_onset,2,1030|1034,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Queanbeyan-Palerang Regional,queanbeyanpalerang,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,98,24978000.0,27106000.0,2128000.0,92.1493396296023,True,True,False,8.4405,2.1411,3.61,53.16,46.41854397951959,3.3493,66855,5319.0,1730.26,31114000.0,Regional Town/City,196.57,0.03,111.77,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,572.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1100,listed_event_onset,1,1100,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Queanbeyan-Palerang Regional,queanbeyanpalerang,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,98,25360000.0,26810000.0,1450000.0,94.59157030958598,True,True,False,,,,,29.001847592163585,,66855,5319.0,1730.26,35994000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Randwick,randwick,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),100,11818000.0,7389000.0,-4429000.0,159.94045202327786,True,True,False,3.03,3.63,6.2,91.15,8.853730613374656,0.0,151996,36.3,302.59,16757000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,482.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Randwick,randwick,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,100,12117000.0,7039000.0,-5078000.0,172.14092910924848,True,True,False,3.33,4.07,5.51,90.64,9.36,0.0,154265,36.3,302.59,17101000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,482.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Randwick,randwick,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,100,12331000.0,7078000.0,-5253000.0,174.21588019214468,True,True,False,4.67,3.95,4.16,83.72,16.28,5786.17,155649,36.3,302.59,19549000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,482.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,1,898,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Randwick,randwick,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,100,13611000.0,7068000.0,-6543000.0,192.572156196944,True,True,False,1.56,3.98,3.07,90.17,9.676017022834394,6146.83,156619,36.3,304.0,20264000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,482.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Randwick,randwick,2021,2021-22,time-series-data-2021-22.xlsx,Councils,100,12666000.0,7071000.0,-5595000.0,179.12600763682647,True,True,False,1.1523,3.9686,5.57,87.21,12.79104005583607,20.2813,135275,36.3,304.0,18071000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,482.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1025,listed_event_onset,1,1025,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Randwick,randwick,2022,2022-23,time-series-data-2022-23.xlsx,Councils,99,12011000.0,6893000.0,-5118000.0,174.24923835775425,True,True,False,8.9007,3.8937,7.48,87.43,12.56059676685332,11.1289,135686,36.3,304.0,19308000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,578.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Randwick,randwick,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,99,13380000.0,6885000.0,-6495000.0,194.3355119825708,True,True,False,7.693,4.1001,3.45,83.34,16.633820865184923,9.2957,144598,36.3,304.0,20039000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,578.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Randwick,randwick,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,99,15657000.0,9820000.0,-5837000.0,159.4399185336049,True,True,False,,,,,17.06552447667983,,144598,36.3,302.9,21081000.0,Metropolitan,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
Richmond Valley,richmondvalley,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),101,5363000.0,4501000.0,-862000.0,119.1512997111753,True,True,False,7.81,3.08,-7.31,64.04,35.76855626976215,0.93,23317,3047.4,1077.48,11879000.0,Regional Town/City,5653.07,1.85,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,487.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Richmond Valley,richmondvalley,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,101,5191000.0,4847000.0,-344000.0,107.09717350938725,True,True,False,9.08,3.05,-4.69,60.52,39.48,4.2,23399,3047.4,1077.91,14154000.0,Regional Town/City,14031.03,4.58,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,487.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,823,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,823,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
