council_key,prior_year,event_year,target_year,exclusion_reason,target
gwydir,2022,2023,2024,missing_target,cash_cover_months
gwydir,2023,2024,2025,no_exact_future_year,cash_cover_months
hawkesbury,2016,2017,2018,no_exact_prior_year,cash_cover_months
hawkesbury,2017,2018,2019,eligible,cash_cover_months
hawkesbury,2018,2019,2020,eligible,cash_cover_months
hawkesbury,2019,2020,2021,eligible,cash_cover_months
hawkesbury,2020,2021,2022,eligible,cash_cover_months
hawkesbury,2021,2022,2023,eligible,cash_cover_months
hawkesbury,2022,2023,2024,missing_target,cash_cover_months
hawkesbury,2023,2024,2025,no_exact_future_year,cash_cover_months
hay,2016,2017,2018,no_exact_prior_year,cash_cover_months
hay,2017,2018,2019,eligible,cash_cover_months
hay,2018,2019,2020,eligible,cash_cover_months
hay,2019,2020,2021,eligible,cash_cover_months
hay,2020,2021,2022,eligible,cash_cover_months
hay,2021,2022,2023,eligible,cash_cover_months
hay,2022,2023,2024,missing_target,cash_cover_months
hay,2023,2024,2025,no_exact_future_year,cash_cover_months
hills,2016,2017,2018,no_exact_prior_year,cash_cover_months
hills,2017,2018,2019,eligible,cash_cover_months
hills,2018,2019,2020,eligible,cash_cover_months
hills,2019,2020,2021,eligible,cash_cover_months
hills,2020,2021,2022,eligible,cash_cover_months
hills,2021,2022,2023,eligible,cash_cover_months
hills,2022,2023,2024,missing_target,cash_cover_months
hills,2023,2024,2025,no_exact_future_year,cash_cover_months
hilltops,2016,2017,2018,no_exact_prior_year,cash_cover_months
hilltops,2017,2018,2019,missing_or_ineligible_persistence,cash_cover_months
hilltops,2018,2019,2020,eligible,cash_cover_months
hilltops,2019,2020,2021,eligible,cash_cover_months
hilltops,2020,2021,2022,eligible,cash_cover_months
hilltops,2021,2022,2023,eligible,cash_cover_months
hilltops,2022,2023,2024,missing_target,cash_cover_months
hilltops,2023,2024,2025,no_exact_future_year,cash_cover_months
hornsby,2016,2017,2018,no_exact_prior_year,cash_cover_months
hornsby,2017,2018,2019,eligible,cash_cover_months
hornsby,2018,2019,2020,eligible,cash_cover_months
hornsby,2019,2020,2021,eligible,cash_cover_months
hornsby,2020,2021,2022,eligible,cash_cover_months
hornsby,2021,2022,2023,eligible,cash_cover_months
hornsby,2022,2023,2024,missing_target,cash_cover_months
hornsby,2023,2024,2025,no_exact_future_year,cash_cover_months
huntershill,2016,2017,2018,no_exact_prior_year,cash_cover_months
huntershill,2017,2018,2019,eligible,cash_cover_months
huntershill,2018,2019,2020,eligible,cash_cover_months
huntershill,2019,2020,2021,eligible,cash_cover_months
huntershill,2020,2021,2022,eligible,cash_cover_months
huntershill,2021,2022,2023,eligible,cash_cover_months
huntershill,2022,2023,2024,missing_target,cash_cover_months
huntershill,2023,2024,2025,no_exact_future_year,cash_cover_months
innerwest,2016,2017,2018,no_exact_prior_year,cash_cover_months
innerwest,2017,2018,2019,eligible,cash_cover_months
innerwest,2018,2019,2020,eligible,cash_cover_months
innerwest,2019,2020,2021,eligible,cash_cover_months
innerwest,2020,2021,2022,eligible,cash_cover_months
innerwest,2021,2022,2023,eligible,cash_cover_months
innerwest,2022,2023,2024,missing_target,cash_cover_months
innerwest,2023,2024,2025,no_exact_future_year,cash_cover_months
inverell,2016,2017,2018,no_exact_prior_year,cash_cover_months
inverell,2017,2018,2019,boundary_flag,cash_cover_months
inverell,2018,2019,2020,boundary_flag,cash_cover_months
inverell,2019,2020,2021,boundary_flag,cash_cover_months
inverell,2020,2021,2022,boundary_flag,cash_cover_months
inverell,2021,2022,2023,boundary_flag,cash_cover_months
inverell,2022,2023,2024,boundary_flag,cash_cover_months
inverell,2023,2024,2025,no_exact_future_year,cash_cover_months
junee,2016,2017,2018,no_exact_prior_year,cash_cover_months
junee,2017,2018,2019,eligible,cash_cover_months
junee,2018,2019,2020,eligible,cash_cover_months
junee,2019,2020,2021,eligible,cash_cover_months
junee,2020,2021,2022,eligible,cash_cover_months
junee,2021,2022,2023,eligible,cash_cover_months
junee,2022,2023,2024,missing_target,cash_cover_months
junee,2023,2024,2025,no_exact_future_year,cash_cover_months
kempsey,2016,2017,2018,no_exact_prior_year,cash_cover_months
kempsey,2017,2018,2019,eligible,cash_cover_months
kempsey,2018,2019,2020,eligible,cash_cover_months
kempsey,2019,2020,2021,eligible,cash_cover_months
kempsey,2020,2021,2022,eligible,cash_cover_months
kempsey,2021,2022,2023,eligible,cash_cover_months
kempsey,2022,2023,2024,missing_target,cash_cover_months
kempsey,2023,2024,2025,no_exact_future_year,cash_cover_months
kiama,2016,2017,2018,no_exact_prior_year,cash_cover_months
kiama,2017,2018,2019,eligible,cash_cover_months
kiama,2018,2019,2020,missing_target,cash_cover_months
kiama,2019,2020,2021,eligible,cash_cover_months
kiama,2020,2021,2022,missing_or_ineligible_persistence,cash_cover_months
kiama,2021,2022,2023,eligible,cash_cover_months
kiama,2022,2023,2024,missing_target,cash_cover_months
kiama,2023,2024,2025,no_exact_future_year,cash_cover_months
kuringgai,2016,2017,2018,no_exact_prior_year,cash_cover_months
kuringgai,2017,2018,2019,eligible,cash_cover_months
kuringgai,2018,2019,2020,eligible,cash_cover_months
kuringgai,2019,2020,2021,eligible,cash_cover_months
kuringgai,2020,2021,2022,eligible,cash_cover_months
kuringgai,2021,2022,2023,eligible,cash_cover_months
kuringgai,2022,2023,2024,missing_target,cash_cover_months
kuringgai,2023,2024,2025,no_exact_future_year,cash_cover_months
kyogle,2016,2017,2018,no_exact_prior_year,cash_cover_months
kyogle,2017,2018,2019,eligible,cash_cover_months
kyogle,2018,2019,2020,eligible,cash_cover_months
kyogle,2019,2020,2021,eligible,cash_cover_months
kyogle,2020,2021,2022,eligible,cash_cover_months
kyogle,2021,2022,2023,eligible,cash_cover_months
kyogle,2022,2023,2024,missing_target,cash_cover_months
kyogle,2023,2024,2025,no_exact_future_year,cash_cover_months
lachlan,2016,2017,2018,no_exact_prior_year,cash_cover_months
lachlan,2017,2018,2019,boundary_flag,cash_cover_months
lachlan,2018,2019,2020,boundary_flag,cash_cover_months
lachlan,2019,2020,2021,boundary_flag,cash_cover_months
lachlan,2020,2021,2022,boundary_flag,cash_cover_months
lachlan,2021,2022,2023,boundary_flag,cash_cover_months
lachlan,2022,2023,2024,boundary_flag,cash_cover_months
lachlan,2023,2024,2025,no_exact_future_year,cash_cover_months
lakemacquarie,2016,2017,2018,no_exact_prior_year,cash_cover_months
lakemacquarie,2017,2018,2019,eligible,cash_cover_months
lakemacquarie,2018,2019,2020,eligible,cash_cover_months
lakemacquarie,2019,2020,2021,eligible,cash_cover_months
lakemacquarie,2020,2021,2022,eligible,cash_cover_months
lakemacquarie,2021,2022,2023,eligible,cash_cover_months
lakemacquarie,2022,2023,2024,missing_target,cash_cover_months
lakemacquarie,2023,2024,2025,no_exact_future_year,cash_cover_months
lanecove,2016,2017,2018,no_exact_prior_year,cash_cover_months
lanecove,2017,2018,2019,eligible,cash_cover_months
lanecove,2018,2019,2020,eligible,cash_cover_months
lanecove,2019,2020,2021,eligible,cash_cover_months
lanecove,2020,2021,2022,eligible,cash_cover_months
lanecove,2021,2022,2023,eligible,cash_cover_months
lanecove,2022,2023,2024,missing_target,cash_cover_months
lanecove,2023,2024,2025,no_exact_future_year,cash_cover_months
leeton,2016,2017,2018,no_exact_prior_year,cash_cover_months
leeton,2017,2018,2019,eligible,cash_cover_months
leeton,2018,2019,2020,eligible,cash_cover_months
leeton,2019,2020,2021,eligible,cash_cover_months
leeton,2020,2021,2022,eligible,cash_cover_months
leeton,2021,2022,2023,eligible,cash_cover_months
leeton,2022,2023,2024,missing_target,cash_cover_months
leeton,2023,2024,2025,no_exact_future_year,cash_cover_months
lismore,2016,2017,2018,no_exact_prior_year,cash_cover_months
lismore,2017,2018,2019,eligible,cash_cover_months
lismore,2018,2019,2020,eligible,cash_cover_months
lismore,2019,2020,2021,eligible,cash_cover_months
lismore,2020,2021,2022,eligible,cash_cover_months
lismore,2021,2022,2023,eligible,cash_cover_months
lismore,2022,2023,2024,missing_target,cash_cover_months
lismore,2023,2024,2025,no_exact_future_year,cash_cover_months
lithgow,2016,2017,2018,no_exact_prior_year,cash_cover_months
lithgow,2017,2018,2019,eligible,cash_cover_months
lithgow,2018,2019,2020,eligible,cash_cover_months
lithgow,2019,2020,2021,eligible,cash_cover_months
lithgow,2020,2021,2022,eligible,cash_cover_months
lithgow,2021,2022,2023,eligible,cash_cover_months
lithgow,2022,2023,2024,missing_target,cash_cover_months
lithgow,2023,2024,2025,no_exact_future_year,cash_cover_months
liverpool,2016,2017,2018,no_exact_prior_year,cash_cover_months
liverpool,2017,2018,2019,eligible,cash_cover_months
liverpool,2018,2019,2020,eligible,cash_cover_months
liverpool,2019,2020,2021,eligible,cash_cover_months
liverpool,2020,2021,2022,eligible,cash_cover_months
liverpool,2021,2022,2023,eligible,cash_cover_months
liverpool,2022,2023,2024,missing_target,cash_cover_months
liverpool,2023,2024,2025,no_exact_future_year,cash_cover_months
liverpoolplains,2016,2017,2018,no_exact_prior_year,cash_cover_months
liverpoolplains,2017,2018,2019,eligible,cash_cover_months
liverpoolplains,2018,2019,2020,eligible,cash_cover_months
liverpoolplains,2019,2020,2021,eligible,cash_cover_months
liverpoolplains,2020,2021,2022,eligible,cash_cover_months
liverpoolplains,2021,2022,2023,eligible,cash_cover_months
liverpoolplains,2022,2023,2024,missing_target,cash_cover_months
liverpoolplains,2023,2024,2025,no_exact_future_year,cash_cover_months
lockhart,2016,2017,2018,no_exact_prior_year,cash_cover_months
lockhart,2017,2018,2019,eligible,cash_cover_months
lockhart,2018,2019,2020,eligible,cash_cover_months
lockhart,2019,2020,2021,eligible,cash_cover_months
lockhart,2020,2021,2022,eligible,cash_cover_months
lockhart,2021,2022,2023,eligible,cash_cover_months
lockhart,2022,2023,2024,missing_target,cash_cover_months
lockhart,2023,2024,2025,no_exact_future_year,cash_cover_months
maitland,2016,2017,2018,no_exact_prior_year,cash_cover_months
maitland,2017,2018,2019,missing_or_ineligible_persistence,cash_cover_months
maitland,2018,2019,2020,eligible,cash_cover_months
maitland,2019,2020,2021,eligible,cash_cover_months
maitland,2020,2021,2022,eligible,cash_cover_months
maitland,2021,2022,2023,eligible,cash_cover_months
maitland,2022,2023,2024,missing_target,cash_cover_months
maitland,2023,2024,2025,no_exact_future_year,cash_cover_months
midcoast,2016,2017,2018,no_exact_prior_year,cash_cover_months
midcoast,2017,2018,2019,eligible,cash_cover_months
midcoast,2018,2019,2020,eligible,cash_cover_months
midcoast,2019,2020,2021,eligible,cash_cover_months
midcoast,2020,2021,2022,eligible,cash_cover_months
midcoast,2021,2022,2023,eligible,cash_cover_months
midcoast,2022,2023,2024,missing_target,cash_cover_months
midcoast,2023,2024,2025,no_exact_future_year,cash_cover_months
midwestern,2016,2017,2018,no_exact_prior_year,cash_cover_months
midwestern,2017,2018,2019,eligible,cash_cover_months
midwestern,2018,2019,2020,eligible,cash_cover_months
midwestern,2019,2020,2021,eligible,cash_cover_months
midwestern,2020,2021,2022,eligible,cash_cover_months
midwestern,2021,2022,2023,eligible,cash_cover_months
midwestern,2022,2023,2024,missing_target,cash_cover_months
midwestern,2023,2024,2025,no_exact_future_year,cash_cover_months
moreeplains,2016,2017,2018,no_exact_prior_year,cash_cover_months
moreeplains,2017,2018,2019,eligible,cash_cover_months
moreeplains,2018,2019,2020,eligible,cash_cover_months
moreeplains,2019,2020,2021,eligible,cash_cover_months
moreeplains,2020,2021,2022,eligible,cash_cover_months
moreeplains,2021,2022,2023,eligible,cash_cover_months
moreeplains,2022,2023,2024,missing_target,cash_cover_months
moreeplains,2023,2024,2025,no_exact_future_year,cash_cover_months
mosman,2016,2017,2018,no_exact_prior_year,cash_cover_months
mosman,2017,2018,2019,eligible,cash_cover_months
mosman,2018,2019,2020,eligible,cash_cover_months
mosman,2019,2020,2021,eligible,cash_cover_months
mosman,2020,2021,2022,eligible,cash_cover_months
mosman,2021,2022,2023,eligible,cash_cover_months
mosman,2022,2023,2024,missing_target,cash_cover_months
mosman,2023,2024,2025,no_exact_future_year,cash_cover_months
murrayriver,2016,2017,2018,no_exact_prior_year,cash_cover_months
murrayriver,2017,2018,2019,eligible,cash_cover_months
murrayriver,2018,2019,2020,eligible,cash_cover_months
murrayriver,2019,2020,2021,eligible,cash_cover_months
murrayriver,2020,2021,2022,eligible,cash_cover_months
murrayriver,2021,2022,2023,eligible,cash_cover_months
murrayriver,2022,2023,2024,missing_target,cash_cover_months
murrayriver,2023,2024,2025,no_exact_future_year,cash_cover_months
murrumbidgee,2016,2017,2018,no_exact_prior_year,cash_cover_months
murrumbidgee,2017,2018,2019,eligible,cash_cover_months
murrumbidgee,2018,2019,2020,eligible,cash_cover_months
murrumbidgee,2019,2020,2021,eligible,cash_cover_months
murrumbidgee,2020,2021,2022,eligible,cash_cover_months
murrumbidgee,2021,2022,2023,eligible,cash_cover_months
murrumbidgee,2022,2023,2024,missing_target,cash_cover_months
murrumbidgee,2023,2024,2025,no_exact_future_year,cash_cover_months
muswellbrook,2016,2017,2018,no_exact_prior_year,cash_cover_months
muswellbrook,2017,2018,2019,eligible,cash_cover_months
muswellbrook,2018,2019,2020,eligible,cash_cover_months
muswellbrook,2019,2020,2021,eligible,cash_cover_months
muswellbrook,2020,2021,2022,eligible,cash_cover_months
muswellbrook,2021,2022,2023,eligible,cash_cover_months
muswellbrook,2022,2023,2024,missing_target,cash_cover_months
muswellbrook,2023,2024,2025,no_exact_future_year,cash_cover_months
nambuccavalley,2016,2017,2018,no_exact_prior_year,cash_cover_months
nambuccavalley,2017,2018,2019,eligible,cash_cover_months
nambuccavalley,2018,2019,2020,eligible,cash_cover_months
nambuccavalley,2019,2020,2021,eligible,cash_cover_months
nambuccavalley,2020,2021,2022,eligible,cash_cover_months
nambuccavalley,2021,2022,2023,eligible,cash_cover_months
nambuccavalley,2022,2023,2024,missing_target,cash_cover_months
nambuccavalley,2023,2024,2025,no_exact_future_year,cash_cover_months
narrabri,2016,2017,2018,no_exact_prior_year,cash_cover_months
narrabri,2017,2018,2019,eligible,cash_cover_months
narrabri,2018,2019,2020,eligible,cash_cover_months
narrabri,2019,2020,2021,eligible,cash_cover_months
narrabri,2020,2021,2022,eligible,cash_cover_months
narrabri,2021,2022,2023,eligible,cash_cover_months
narrabri,2022,2023,2024,missing_target,cash_cover_months
narrabri,2023,2024,2025,no_exact_future_year,cash_cover_months
narrandera,2016,2017,2018,no_exact_prior_year,cash_cover_months
narrandera,2017,2018,2019,eligible,cash_cover_months
narrandera,2018,2019,2020,eligible,cash_cover_months
narrandera,2019,2020,2021,eligible,cash_cover_months
narrandera,2020,2021,2022,eligible,cash_cover_months
narrandera,2021,2022,2023,eligible,cash_cover_months
narrandera,2022,2023,2024,missing_target,cash_cover_months
narrandera,2023,2024,2025,no_exact_future_year,cash_cover_months
narromine,2016,2017,2018,no_exact_prior_year,cash_cover_months
narromine,2017,2018,2019,eligible,cash_cover_months
narromine,2018,2019,2020,eligible,cash_cover_months
narromine,2019,2020,2021,eligible,cash_cover_months
narromine,2020,2021,2022,eligible,cash_cover_months
narromine,2021,2022,2023,eligible,cash_cover_months
narromine,2022,2023,2024,missing_target,cash_cover_months
narromine,2023,2024,2025,no_exact_future_year,cash_cover_months
newcastle,2016,2017,2018,no_exact_prior_year,cash_cover_months
newcastle,2017,2018,2019,eligible,cash_cover_months
newcastle,2018,2019,2020,eligible,cash_cover_months
newcastle,2019,2020,2021,eligible,cash_cover_months
newcastle,2020,2021,2022,eligible,cash_cover_months
newcastle,2021,2022,2023,eligible,cash_cover_months
newcastle,2022,2023,2024,missing_target,cash_cover_months
newcastle,2023,2024,2025,no_exact_future_year,cash_cover_months
northernbeaches,2016,2017,2018,no_exact_prior_year,cash_cover_months
northernbeaches,2017,2018,2019,eligible,cash_cover_months
northernbeaches,2018,2019,2020,eligible,cash_cover_months
northernbeaches,2019,2020,2021,eligible,cash_cover_months
northernbeaches,2020,2021,2022,eligible,cash_cover_months
northernbeaches,2021,2022,2023,eligible,cash_cover_months
northernbeaches,2022,2023,2024,missing_target,cash_cover_months
northernbeaches,2023,2024,2025,no_exact_future_year,cash_cover_months
northsydney,2016,2017,2018,no_exact_prior_year,cash_cover_months
northsydney,2017,2018,2019,eligible,cash_cover_months
northsydney,2018,2019,2020,eligible,cash_cover_months
northsydney,2019,2020,2021,eligible,cash_cover_months
northsydney,2020,2021,2022,eligible,cash_cover_months
northsydney,2021,2022,2023,eligible,cash_cover_months
northsydney,2022,2023,2024,missing_target,cash_cover_months
northsydney,2023,2024,2025,no_exact_future_year,cash_cover_months
oberon,2016,2017,2018,no_exact_prior_year,cash_cover_months
oberon,2017,2018,2019,eligible,cash_cover_months
oberon,2018,2019,2020,eligible,cash_cover_months
oberon,2019,2020,2021,eligible,cash_cover_months
oberon,2020,2021,2022,eligible,cash_cover_months
oberon,2021,2022,2023,eligible,cash_cover_months
oberon,2022,2023,2024,missing_target,cash_cover_months
oberon,2023,2024,2025,no_exact_future_year,cash_cover_months
orange,2016,2017,2018,no_exact_prior_year,cash_cover_months
orange,2017,2018,2019,eligible,cash_cover_months
orange,2018,2019,2020,eligible,cash_cover_months
orange,2019,2020,2021,eligible,cash_cover_months
orange,2020,2021,2022,eligible,cash_cover_months
orange,2021,2022,2023,eligible,cash_cover_months
orange,2022,2023,2024,missing_target,cash_cover_months
orange,2023,2024,2025,no_exact_future_year,cash_cover_months
parkes,2016,2017,2018,no_exact_prior_year,cash_cover_months
parkes,2017,2018,2019,eligible,cash_cover_months
parkes,2018,2019,2020,eligible,cash_cover_months
parkes,2019,2020,2021,eligible,cash_cover_months
parkes,2020,2021,2022,eligible,cash_cover_months
parkes,2021,2022,2023,eligible,cash_cover_months
parkes,2022,2023,2024,missing_target,cash_cover_months
parkes,2023,2024,2025,no_exact_future_year,cash_cover_months
parramatta,2016,2017,2018,no_exact_prior_year,cash_cover_months
parramatta,2017,2018,2019,eligible,cash_cover_months
parramatta,2018,2019,2020,eligible,cash_cover_months
parramatta,2019,2020,2021,eligible,cash_cover_months
parramatta,2020,2021,2022,eligible,cash_cover_months
parramatta,2021,2022,2023,eligible,cash_cover_months
parramatta,2022,2023,2024,missing_target,cash_cover_months
parramatta,2023,2024,2025,no_exact_future_year,cash_cover_months
penrith,2016,2017,2018,no_exact_prior_year,cash_cover_months
penrith,2017,2018,2019,eligible,cash_cover_months
penrith,2018,2019,2020,eligible,cash_cover_months
penrith,2019,2020,2021,eligible,cash_cover_months
penrith,2020,2021,2022,eligible,cash_cover_months
penrith,2021,2022,2023,eligible,cash_cover_months
penrith,2022,2023,2024,missing_target,cash_cover_months
penrith,2023,2024,2025,no_exact_future_year,cash_cover_months
portmacquariehastings,2016,2017,2018,no_exact_prior_year,cash_cover_months
portmacquariehastings,2017,2018,2019,eligible,cash_cover_months
portmacquariehastings,2018,2019,2020,eligible,cash_cover_months
portmacquariehastings,2019,2020,2021,eligible,cash_cover_months
portmacquariehastings,2020,2021,2022,eligible,cash_cover_months
portmacquariehastings,2021,2022,2023,eligible,cash_cover_months
portmacquariehastings,2022,2023,2024,missing_target,cash_cover_months
portmacquariehastings,2023,2024,2025,no_exact_future_year,cash_cover_months
portstephens,2016,2017,2018,no_exact_prior_year,cash_cover_months
portstephens,2017,2018,2019,eligible,cash_cover_months
portstephens,2018,2019,2020,eligible,cash_cover_months
portstephens,2019,2020,2021,eligible,cash_cover_months
portstephens,2020,2021,2022,eligible,cash_cover_months
portstephens,2021,2022,2023,eligible,cash_cover_months
portstephens,2022,2023,2024,missing_target,cash_cover_months
portstephens,2023,2024,2025,no_exact_future_year,cash_cover_months
queanbeyanpalerang,2016,2017,2018,no_exact_prior_year,cash_cover_months
queanbeyanpalerang,2017,2018,2019,eligible,cash_cover_months
queanbeyanpalerang,2018,2019,2020,eligible,cash_cover_months
queanbeyanpalerang,2019,2020,2021,eligible,cash_cover_months
queanbeyanpalerang,2020,2021,2022,eligible,cash_cover_months
queanbeyanpalerang,2021,2022,2023,eligible,cash_cover_months
queanbeyanpalerang,2022,2023,2024,missing_target,cash_cover_months
queanbeyanpalerang,2023,2024,2025,no_exact_future_year,cash_cover_months
randwick,2016,2017,2018,no_exact_prior_year,cash_cover_months
randwick,2017,2018,2019,eligible,cash_cover_months
randwick,2018,2019,2020,eligible,cash_cover_months
randwick,2019,2020,2021,eligible,cash_cover_months
randwick,2020,2021,2022,eligible,cash_cover_months
randwick,2021,2022,2023,eligible,cash_cover_months
randwick,2022,2023,2024,missing_target,cash_cover_months
randwick,2023,2024,2025,no_exact_future_year,cash_cover_months
richmondvalley,2016,2017,2018,no_exact_prior_year,cash_cover_months
richmondvalley,2017,2018,2019,eligible,cash_cover_months
richmondvalley,2018,2019,2020,eligible,cash_cover_months
richmondvalley,2019,2020,2021,eligible,cash_cover_months
richmondvalley,2020,2021,2022,eligible,cash_cover_months
richmondvalley,2021,2022,2023,eligible,cash_cover_months
richmondvalley,2022,2023,2024,missing_target,cash_cover_months
richmondvalley,2023,2024,2025,no_exact_future_year,cash_cover_months
ryde,2016,2017,2018,no_exact_prior_year,cash_cover_months
ryde,2017,2018,2019,eligible,cash_cover_months
ryde,2018,2019,2020,eligible,cash_cover_months
ryde,2019,2020,2021,eligible,cash_cover_months
ryde,2020,2021,2022,eligible,cash_cover_months
ryde,2021,2022,2023,eligible,cash_cover_months
ryde,2022,2023,2024,missing_target,cash_cover_months
ryde,2023,2024,2025,no_exact_future_year,cash_cover_months
shellharbour,2016,2017,2018,no_exact_prior_year,cash_cover_months
shellharbour,2017,2018,2019,eligible,cash_cover_months
shellharbour,2018,2019,2020,eligible,cash_cover_months
shellharbour,2019,2020,2021,eligible,cash_cover_months
shellharbour,2020,2021,2022,eligible,cash_cover_months
shellharbour,2021,2022,2023,eligible,cash_cover_months
shellharbour,2022,2023,2024,missing_target,cash_cover_months
shellharbour,2023,2024,2025,no_exact_future_year,cash_cover_months
shoalhaven,2016,2017,2018,no_exact_prior_year,cash_cover_months
shoalhaven,2017,2018,2019,eligible,cash_cover_months
shoalhaven,2018,2019,2020,eligible,cash_cover_months
shoalhaven,2019,2020,2021,eligible,cash_cover_months
shoalhaven,2020,2021,2022,eligible,cash_cover_months
shoalhaven,2021,2022,2023,eligible,cash_cover_months
shoalhaven,2022,2023,2024,missing_target,cash_cover_months
shoalhaven,2023,2024,2025,no_exact_future_year,cash_cover_months
singleton,2016,2017,2018,no_exact_prior_year,cash_cover_months
singleton,2017,2018,2019,eligible,cash_cover_months
singleton,2018,2019,2020,eligible,cash_cover_months
singleton,2019,2020,2021,eligible,cash_cover_months
singleton,2020,2021,2022,eligible,cash_cover_months
singleton,2021,2022,2023,eligible,cash_cover_months
singleton,2022,2023,2024,missing_target,cash_cover_months
singleton,2023,2024,2025,no_exact_future_year,cash_cover_months
snowymonaro,2016,2017,2018,no_exact_prior_year,cash_cover_months
snowymonaro,2017,2018,2019,eligible,cash_cover_months
snowymonaro,2018,2019,2020,eligible,cash_cover_months
snowymonaro,2019,2020,2021,eligible,cash_cover_months
snowymonaro,2020,2021,2022,eligible,cash_cover_months
snowymonaro,2021,2022,2023,eligible,cash_cover_months
snowymonaro,2022,2023,2024,missing_target,cash_cover_months
snowymonaro,2023,2024,2025,no_exact_future_year,cash_cover_months
snowyvalleys,2016,2017,2018,no_exact_prior_year,cash_cover_months
snowyvalleys,2017,2018,2019,eligible,cash_cover_months
snowyvalleys,2018,2019,2020,eligible,cash_cover_months
snowyvalleys,2019,2020,2021,eligible,cash_cover_months
snowyvalleys,2020,2021,2022,eligible,cash_cover_months
snowyvalleys,2021,2022,2023,eligible,cash_cover_months
snowyvalleys,2022,2023,2024,missing_target,cash_cover_months
snowyvalleys,2023,2024,2025,no_exact_future_year,cash_cover_months
strathfield,2016,2017,2018,no_exact_prior_year,cash_cover_months
strathfield,2017,2018,2019,eligible,cash_cover_months
strathfield,2018,2019,2020,eligible,cash_cover_months
strathfield,2019,2020,2021,eligible,cash_cover_months
strathfield,2020,2021,2022,eligible,cash_cover_months
strathfield,2021,2022,2023,eligible,cash_cover_months
strathfield,2022,2023,2024,missing_target,cash_cover_months
strathfield,2023,2024,2025,no_exact_future_year,cash_cover_months
sutherland,2016,2017,2018,no_exact_prior_year,cash_cover_months
sutherland,2017,2018,2019,eligible,cash_cover_months
sutherland,2018,2019,2020,eligible,cash_cover_months
sutherland,2019,2020,2021,eligible,cash_cover_months
sutherland,2020,2021,2022,eligible,cash_cover_months
sutherland,2021,2022,2023,eligible,cash_cover_months
sutherland,2022,2023,2024,missing_target,cash_cover_months
sutherland,2023,2024,2025,no_exact_future_year,cash_cover_months
sydney,2016,2017,2018,no_exact_prior_year,cash_cover_months
sydney,2017,2018,2019,eligible,cash_cover_months
sydney,2018,2019,2020,eligible,cash_cover_months
sydney,2019,2020,2021,eligible,cash_cover_months
sydney,2020,2021,2022,eligible,cash_cover_months
sydney,2021,2022,2023,eligible,cash_cover_months
sydney,2022,2023,2024,missing_target,cash_cover_months
sydney,2023,2024,2025,no_exact_future_year,cash_cover_months
tamworth,2016,2017,2018,no_exact_prior_year,cash_cover_months
tamworth,2017,2018,2019,eligible,cash_cover_months
tamworth,2018,2019,2020,eligible,cash_cover_months
tamworth,2019,2020,2021,eligible,cash_cover_months
tamworth,2020,2021,2022,eligible,cash_cover_months
tamworth,2021,2022,2023,eligible,cash_cover_months
tamworth,2022,2023,2024,missing_target,cash_cover_months
tamworth,2023,2024,2025,no_exact_future_year,cash_cover_months
temora,2016,2017,2018,no_exact_prior_year,cash_cover_months
temora,2017,2018,2019,eligible,cash_cover_months
temora,2018,2019,2020,eligible,cash_cover_months
temora,2019,2020,2021,eligible,cash_cover_months
temora,2020,2021,2022,eligible,cash_cover_months
temora,2021,2022,2023,eligible,cash_cover_months
temora,2022,2023,2024,missing_target,cash_cover_months
temora,2023,2024,2025,no_exact_future_year,cash_cover_months
tenterfield,2016,2017,2018,no_exact_prior_year,cash_cover_months
tenterfield,2017,2018,2019,eligible,cash_cover_months
tenterfield,2018,2019,2020,eligible,cash_cover_months
tenterfield,2019,2020,2021,eligible,cash_cover_months
tenterfield,2020,2021,2022,eligible,cash_cover_months
tenterfield,2021,2022,2023,eligible,cash_cover_months
tenterfield,2022,2023,2024,missing_target,cash_cover_months
tenterfield,2023,2024,2025,no_exact_future_year,cash_cover_months
tweed,2016,2017,2018,no_exact_prior_year,cash_cover_months
tweed,2017,2018,2019,eligible,cash_cover_months
tweed,2018,2019,2020,eligible,cash_cover_months
tweed,2019,2020,2021,eligible,cash_cover_months
tweed,2020,2021,2022,eligible,cash_cover_months
tweed,2021,2022,2023,eligible,cash_cover_months
tweed,2022,2023,2024,missing_target,cash_cover_months
tweed,2023,2024,2025,no_exact_future_year,cash_cover_months
upperhunter,2016,2017,2018,no_exact_prior_year,cash_cover_months
upperhunter,2017,2018,2019,eligible,cash_cover_months
upperhunter,2018,2019,2020,eligible,cash_cover_months
upperhunter,2019,2020,2021,eligible,cash_cover_months
upperhunter,2020,2021,2022,eligible,cash_cover_months
upperhunter,2021,2022,2023,eligible,cash_cover_months
upperhunter,2022,2023,2024,missing_target,cash_cover_months
upperhunter,2023,2024,2025,no_exact_future_year,cash_cover_months
upperlachlan,2016,2017,2018,no_exact_prior_year,cash_cover_months
upperlachlan,2017,2018,2019,eligible,cash_cover_months
upperlachlan,2018,2019,2020,eligible,cash_cover_months
upperlachlan,2019,2020,2021,eligible,cash_cover_months
upperlachlan,2020,2021,2022,eligible,cash_cover_months
upperlachlan,2021,2022,2023,eligible,cash_cover_months
upperlachlan,2022,2023,2024,missing_target,cash_cover_months
upperlachlan,2023,2024,2025,no_exact_future_year,cash_cover_months
uralla,2016,2017,2018,no_exact_prior_year,cash_cover_months
