public_record_id,funding_round,funding_stream,applicant,council_key,applicant_type,project_asset_label,application_id,project_id,source_id,source_url,source_locator,source_version_date,status,eligibility_status,label_confidence,submission_date,decision_date,amount_requested_aud,amount_approved_aud,event,asset_type,assessment_score,recommendation,bcr,quality_note,repeated_label,same_label_row_count,supplemental_source_ids
QRA2022_T1_R158,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Roadvale Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 158",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R159,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Rosevale Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 159",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R160,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Tarome Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 160",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R161,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Allandale Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 161",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,"Southern Queensland Flooding, 6–20 May 2022",UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,scenic_drfa2024
QRA2022_T1_R162,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Biddaddaba Creek Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 162",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R163,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Brookland Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 163",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R164,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Christmas Creek Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 164",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R165,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Round Mountain Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 165",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R166,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Croftby Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 166",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R167,2022 / 2021–22 event season,D,Scenic Rim Regional Council,QLD_scenic_rim,LOCAL_GOVERNMENT,Wild Pig Creek Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 167",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R168,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,O'Connor Road (Coalbank),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 168",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R169,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Windermere Drive (Hodgson Vale),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 169",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R170,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Blaxland Road (Bowenville),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 170",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R171,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Brimblecombe Road (Oakey),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 171",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R172,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Jimna Springs Road (Southbrook),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 172",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R173,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Kearney Street (Kearneys Spring),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 173",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R174,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Lagoon Crescenteek Road (West Haldon),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 174",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R175,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Maria Crescenteek Road (Anduramba),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 175",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R176,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Umbiram Road (Wyreema),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 176",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R177,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Westbrook Wayreema Road (Westbrook),,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 177",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R178,2022 / 2021–22 event season,D,Toowoomba Regional Council,QLD_toowoomba,LOCAL_GOVERNMENT,Westcreek004,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 178",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R179,2022 / 2021–22 event season,D,Western Downs Regional Council,QLD_western_downs,LOCAL_GOVERNMENT,Wilds Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 179",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R180,2022 / 2021–22 event season,D,Western Downs Regional Council,QLD_western_downs,LOCAL_GOVERNMENT,Sandalwood Av West,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 180",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R181,2022 / 2021–22 event season,D,Western Downs Regional Council,QLD_western_downs,LOCAL_GOVERNMENT,Giligulgul Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 181",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R182,2022 / 2021–22 event season,D,Western Downs Regional Council,QLD_western_downs,LOCAL_GOVERNMENT,Springvale Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 182",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T1_R183,2022 / 2021–22 event season,D,Western Downs Regional Council,QLD_western_downs,LOCAL_GOVERNMENT,Commodity Ct,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category D table, data row 183",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R001,2022 / 2021–22 event season,E,Aurukun Shire Council,QLD_aurukun,LOCAL_GOVERNMENT,Aurukun Access Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 1",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R002,2022 / 2021–22 event season,E,Barcoo Shire Council,QLD_barcoo,LOCAL_GOVERNMENT,Connemara Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 2",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R003,2022 / 2021–22 event season,E,Blackall-Tambo Regional Council,QLD_blackall_tambo,LOCAL_GOVERNMENT,Blackall Emmet Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 3",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R004,2022 / 2021–22 event season,E,Blackall-Tambo Regional Council,QLD_blackall_tambo,LOCAL_GOVERNMENT,Coolatai Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 4",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R005,2022 / 2021–22 event season,E,Blackall-Tambo Regional Council,QLD_blackall_tambo,LOCAL_GOVERNMENT,Evora Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 5",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R006,2022 / 2021–22 event season,E,Cloncurry Shire Council,QLD_cloncurry,LOCAL_GOVERNMENT,Kajabbi Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 6",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R007,2022 / 2021–22 event season,E,Croydon Shire Council,QLD_croydon,LOCAL_GOVERNMENT,Glenora Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 7",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R008,2022 / 2021–22 event season,E,Flinders Shire Council,QLD_flinders,LOCAL_GOVERNMENT,Moondah Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 8",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R009,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Bakers Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 9",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R010,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Bellevue Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 10",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R011,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Bolwarra Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 11",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R012,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Fantin Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 12",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R013,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Fossilbrook Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 13",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R014,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Hurricane Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 14",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R015,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Karma Waters Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 15",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R016,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Kondaparinga Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 16",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R017,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Mcbean Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 17",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R018,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Mount Cardwell Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 18",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R019,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Mount Misery Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 19",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R020,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Mount Mulligan - Kondaparinga Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 20",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R021,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Mount Mulligan Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 21",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R022,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Nychum Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 22",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R023,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Ok Mine Road South,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 23",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R024,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Price Creek Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 24",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R025,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Springfield Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 25",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
QRA2022_T2_R026,2022 / 2021–22 event season,E,Mareeba Shire Council,QLD_mareeba,LOCAL_GOVERNMENT,Sunnymount Road,,,qra2022,https://www.qra.qld.gov.au/betterment/2022,"Successful projects; Category E table, data row 26",2024-07-24,APPROVED_REPORTED,ACCEPTED_UNDER_PROGRAM_BY_OFFICIAL_AWARD_LIST; individual assessment file unavailable,HIGH for public award; project identity/eligibility details unresolved,,,,,,UNVERIFIED: retain original project/asset label,,,,Published asset/works row; not certified one application or one unique project,False,1,
