council_key,year_start,field,value,value_status,unit,source_document,source_url,source_year,source_table,original_file,original_sheet,original_excel_row,raw_value_in_v2,raw_value_stage,scope_note
richmondvalley,2022,fesm_burned_ha,375.48,observed,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2022,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2022-23.xlsx,,,375.48,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
richmondvalley,2022,bushfire_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2022,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
richmondvalley,2022,flood_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2022,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
richmondvalley,2023,actual_maintenance_aud,7942000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,2023,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2023-24.xlsx,Councils ,100,7942000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
richmondvalley,2023,required_maintenance_aud,6050000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,2023,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2023-24.xlsx,Councils ,100,6050000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
richmondvalley,2023,maintenance_ratio_pct,131.27272727272728,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,2023,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2023-24.xlsx,Councils ,100,131.27272727272728,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
richmondvalley,2023,pre_cash_cover_months,11.31,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2020-2021.xlsx,Councils,101,11.31,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
richmondvalley,2023,pre_operating_ratio_pct,-4.1,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2020-2021.xlsx,Councils,101,-4.1,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
richmondvalley,2023,pre_current_ratio,3.42,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2020-2021.xlsx,Councils,101,3.42,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
richmondvalley,2023,pre_own_source_pct,64.26,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2020-2021.xlsx,Councils,101,64.26,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
richmondvalley,2023,pre_debt_service_cover,4.26,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2020-2021.xlsx,Councils,101,4.26,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
richmondvalley,2023,pre_population,23490.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column population,time-series-data-2020-2021.xlsx,Councils,101,23490.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
richmondvalley,2023,pre_road_km,1079.08,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column road_km,time-series-data-2020-2021.xlsx,Councils,101,1079.08,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
richmondvalley,2023,pre_actual_maintenance_aud,6982000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,101,6982000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
richmondvalley,2023,pre_maintenance_ratio_pct,129.63238024507984,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,101,129.63238024507984,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
richmondvalley,2023,fesm_burned_ha,4155.58,observed,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2023,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2023-24.xlsx,,,4155.58,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
richmondvalley,2023,bushfire_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2023,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
richmondvalley,2023,flood_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2023,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
waggawagga,2018,actual_maintenance_aud,15293000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,118,15293000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2018,required_maintenance_aud,24322000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,118,24322000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2018,maintenance_ratio_pct,62.877230490913576,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,118,62.877230490913576,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2018,pre_cash_cover_months,12.78,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2020-2021.xlsx,Councils,118,12.78,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2018,pre_operating_ratio_pct,-6.72,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2020-2021.xlsx,Councils,118,-6.72,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2018,pre_current_ratio,2.54,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2020-2021.xlsx,Councils,118,2.54,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2018,pre_own_source_pct,61.04,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2020-2021.xlsx,Councils,118,61.04,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2018,pre_debt_service_cover,4.27,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2020-2021.xlsx,Councils,118,4.27,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2018,pre_population,65770.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column population,time-series-data-2020-2021.xlsx,Councils,118,65770.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2018,pre_road_km,2307.2799999999997,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column road_km,time-series-data-2020-2021.xlsx,Councils,118,2307.2799999999997,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2018,pre_actual_maintenance_aud,15292000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,118,15292000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2018,pre_maintenance_ratio_pct,62.87570412400806,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,118,62.87570412400806,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2018,fesm_burned_ha,0.0,verified_zero_mapped_scope,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2018,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2018-19.xlsx,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
waggawagga,2018,bushfire_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2018,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
waggawagga,2018,flood_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2018,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
waggawagga,2019,actual_maintenance_aud,16477000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,2019,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2019-2020.xlsx,Councils,118,16477000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2019,required_maintenance_aud,24321000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,2019,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2019-2020.xlsx,Councils,118,24321000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2019,maintenance_ratio_pct,67.74803667612352,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,2019,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2019-2020.xlsx,Councils,118,67.74803667612352,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2019,pre_cash_cover_months,12.78,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2020-2021.xlsx,Councils,118,12.78,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2019,pre_operating_ratio_pct,-6.72,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2020-2021.xlsx,Councils,118,-6.72,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2019,pre_current_ratio,2.54,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2020-2021.xlsx,Councils,118,2.54,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2019,pre_own_source_pct,61.04,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2020-2021.xlsx,Councils,118,61.04,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2019,pre_debt_service_cover,4.27,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2020-2021.xlsx,Councils,118,4.27,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2019,pre_population,65770.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column population,time-series-data-2020-2021.xlsx,Councils,118,65770.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2019,pre_road_km,2307.2799999999997,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column road_km,time-series-data-2020-2021.xlsx,Councils,118,2307.2799999999997,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2019,pre_actual_maintenance_aud,15292000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,118,15292000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2019,pre_maintenance_ratio_pct,62.87570412400806,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,118,62.87570412400806,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2019,fesm_burned_ha,5838.55,observed,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2019,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2019-20.xlsx,,,5838.55,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
waggawagga,2019,bushfire_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2019,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
waggawagga,2019,flood_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2019,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
waggawagga,2020,actual_maintenance_aud,15292000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,118,15292000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2020,required_maintenance_aud,24321000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,118,24321000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2020,maintenance_ratio_pct,62.87570412400806,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,118,62.87570412400806,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2020,pre_cash_cover_months,12.78,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2020-2021.xlsx,Councils,118,12.78,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2020,pre_operating_ratio_pct,-6.72,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2020-2021.xlsx,Councils,118,-6.72,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2020,pre_current_ratio,2.54,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2020-2021.xlsx,Councils,118,2.54,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2020,pre_own_source_pct,61.04,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2020-2021.xlsx,Councils,118,61.04,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2020,pre_debt_service_cover,4.27,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2020-2021.xlsx,Councils,118,4.27,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2020,pre_population,65770.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column population,time-series-data-2020-2021.xlsx,Councils,118,65770.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2020,pre_road_km,2307.2799999999997,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column road_km,time-series-data-2020-2021.xlsx,Councils,118,2307.2799999999997,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
waggawagga,2020,pre_actual_maintenance_aud,15292000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,118,15292000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2020,pre_maintenance_ratio_pct,62.87570412400806,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,118,62.87570412400806,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
waggawagga,2020,fesm_burned_ha,184.59,observed,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2020,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2020-21.xlsx,,,184.59,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
