treated_council_key,event_year,candidate_council_key,pre_only_distance,distance_features,feature_count,same_prior_classification,screen_status,event_declared,event_burned_ha,event_fire_status,event_physical_flood_status,post_window_any_declared,post_window_coverage_years,region_status,primary_outcome_comparable,causal_control_eligible,candidate_pre_classification,treated_pre_classification,candidate_pre_prior_year,treated_pre_prior_year,candidate_pre_pre_maintenance_years,treated_pre_pre_maintenance_years,candidate_pre_maintenance_level_log,treated_pre_maintenance_level_log,candidate_pre_maintenance_trend_log_per_year,treated_pre_maintenance_trend_log_per_year,candidate_pre_cash_cover_months,treated_pre_cash_cover_months,candidate_pre_operating_ratio_pct,treated_pre_operating_ratio_pct,candidate_pre_current_ratio,treated_pre_current_ratio,candidate_pre_own_source_pct,treated_pre_own_source_pct,candidate_pre_debt_service_cover,treated_pre_debt_service_cover,candidate_pre_population_log,treated_pre_population_log,candidate_pre_road_km_log,treated_pre_road_km_log,candidate_pre_prior_burn_log,treated_pre_prior_burn_log,candidate_pre_prior_declared_years,treated_pre_prior_declared_years,candidate_rank,selected_for_document_review
richmondvalley,2021,cessnock,0.29432156729680564,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.39466629449339,15.758846109872545,0.04954702733312644,0.148204501211044,8.18,11.31,-5.19,-4.1,3.84,3.42,54.75,64.26,5.45,4.26,11.022833407591145,10.064372648053766,6.9857528198038645,6.984790391448991,11.044711114010939,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,clarencevalley,0.38937890660692703,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,1897.8,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.81034247632014,15.758846109872545,0.029026867304608572,0.148204501211044,13.36,11.31,-3.88,-4.1,3.98,3.42,64.59,64.26,3.12,4.26,10.853812493953187,10.064372648053766,7.804712313595235,6.984790391448991,13.107997297666556,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,coffsharbour,0.639823466193043,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,19.26,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.54172812848838,15.758846109872545,0.0128981647045876,0.148204501211044,9.53,11.31,4.21,-4.1,6.49,3.42,75.88,64.26,2.48,4.26,11.259953950193843,10.064372648053766,6.800871381344753,6.984790391448991,8.491811791666445,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,coolamon,3.0971777921660437,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,0.0,98.29,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Rural,Regional Town/City,2020,2020,3,3,15.088636500933696,15.758846109872545,-0.0475023510526249,0.148204501211044,24.89,11.31,8.72,-4.1,10.16,3.42,51.34,64.26,217.46,4.26,8.36450810375059,10.064372648053766,7.244806633596435,6.984790391448991,6.129638272412099,11.734658021299042,0.0,3.0,,False
richmondvalley,2021,coonamble,2.127747250992041,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Rural,Regional Town/City,2020,2020,3,3,14.892218351959778,15.758846109872545,-0.0010211027983482168,0.148204501211044,20.3,11.31,7.5,-4.1,7.74,3.42,49.16,64.26,138.84,4.26,8.270781013162674,10.064372648053766,7.506267551690324,6.984790391448991,6.633450003571994,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,cowra,0.5836325045087072,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,16.055049455748293,15.758846109872545,-0.007033059004127651,0.148204501211044,11.08,11.31,0.77,-4.1,4.33,3.42,57.36,64.26,3.61,4.26,9.451795243061646,10.064372648053766,7.147771679785721,6.984790391448991,0.0,11.734658021299042,0.0,3.0,,False
richmondvalley,2021,dungog,0.6946800822251037,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,218.55,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,14.879531746928267,15.758846109872545,-0.08031825020654626,0.148204501211044,17.45,11.31,-13.91,-4.1,4.24,3.42,42.74,64.26,7.08,4.26,9.17626639164243,10.064372648053766,6.591893186664721,6.984790391448991,9.163635482110244,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,eurobodalla,0.42778931375408824,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,17.0851175572602,15.758846109872545,0.0012944004908934659,0.148204501211044,17.85,11.31,-1.28,-4.1,2.43,3.42,59.52,64.26,4.64,4.26,10.570111070155717,10.064372648053766,6.927234324519621,6.984790391448991,12.481823257862507,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,fairfield,1.0452059125613544,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,17.511216682250403,15.758846109872545,-0.02843779366594923,0.148204501211044,4.5,11.31,3.3,-4.1,1.92,3.42,80.17,64.26,29.08,4.26,12.258788427702077,10.064372648053766,6.53124199282374,6.984790391448991,0.0,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,forbes,0.7476628296092513,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.596714681688034,15.758846109872545,-0.07414319320737572,0.148204501211044,15.08,11.31,-13.87,-4.1,2.98,3.42,62.47,64.26,1.99,4.26,9.202409001649903,10.064372648053766,7.53378461480756,6.984790391448991,0.0,11.734658021299042,0.0,3.0,,False
richmondvalley,2021,gilgandra,0.31574724191703907,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,261.64,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Rural,Regional Town/City,2020,2020,3,3,15.514972155827888,15.758846109872545,0.08964596725644469,0.148204501211044,11.42,11.31,0.96,-4.1,3.86,3.42,63.97,64.26,7.0,4.26,8.349957272040324,10.064372648053766,7.173659424517349,6.984790391448991,6.051806776114144,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,gleninnessevern,0.377786706645363,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,26.58,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.262665042579666,15.758846109872545,0.04385866043003794,0.148204501211044,12.56,11.31,-4.81,-4.1,0.88,3.42,54.89,64.26,2.61,4.26,9.090880931938855,10.064372648053766,7.0587581525186645,6.984790391448991,11.966965602997,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,goulburnmulwaree,0.5538121600002959,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.4684708631909,15.758846109872545,0.01327701041348206,0.148204501211044,24.06,11.31,5.8,-4.1,2.69,3.42,55.3,64.26,8.71,4.26,10.35948733401834,10.064372648053766,7.080792199965471,6.984790391448991,9.761202529869163,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,greaterhume,0.5806613744827868,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.367743208402244,15.758846109872545,0.0021222438223285067,0.148204501211044,7.59,11.31,0.04,-4.1,4.28,3.42,38.65,64.26,11.74,4.26,9.291182759820284,10.064372648053766,7.641900438576155,6.984790391448991,10.294865906576128,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,griffith,0.6533371735629608,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,43.83,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,15.78834094114734,15.758846109872545,-0.01869759088327605,0.148204501211044,18.55,11.31,3.96,-4.1,2.39,3.42,67.3,64.26,5.67,4.26,10.209353295421538,10.064372648053766,7.148094139923397,6.984790391448991,0.0,11.734658021299042,0.0,3.0,,False
richmondvalley,2021,gunnedah,0.7318356581571902,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.807895403445762,15.758846109872545,0.05516379299806484,0.148204501211044,20.62,11.31,7.99,-4.1,2.17,3.42,55.13,64.26,12.06,4.26,9.448648359810164,10.064372648053766,7.293459758912147,6.984790391448991,0.0,11.734658021299042,1.0,3.0,,False
richmondvalley,2021,gwydir,1.0646392249287162,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,52.35,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,16.77229413336555,15.758846109872545,0.7578820389528875,0.148204501211044,3.46,11.31,-3.67,-4.1,0.89,3.42,59.04,64.26,4.73,4.26,8.575462099540212,10.064372648053766,7.6034906073960995,6.984790391448991,9.829446424302148,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,hawkesbury,0.4157207066872603,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan Fringe,Regional Town/City,2020,2020,3,3,16.944067768411692,15.758846109872545,0.11878723628543675,0.148204501211044,9.63,11.31,-5.13,-4.1,3.03,3.42,77.39,64.26,16.25,4.26,11.123579738741947,10.064372648053766,6.9591914631604554,6.984790391448991,12.092220679335606,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,hay,0.9195530347152642,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Rural,Regional Town/City,2020,2020,3,3,14.279245203127035,15.758846109872545,-0.0034472067306206,0.148204501211044,15.25,11.31,-0.16,-4.1,4.01,3.42,27.11,64.26,11.67,4.26,7.987524479848767,10.064372648053766,6.848387367174784,6.984790391448991,0.0,11.734658021299042,0.0,3.0,,False
richmondvalley,2021,huntershill,,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_scale_class_mismatch,0.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,False,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,14.71851380086204,15.758846109872545,0.14148199811749418,0.148204501211044,16.63,11.31,-12.43,-4.1,3.54,3.42,84.25,64.26,,4.26,9.61333576618342,10.064372648053766,4.039184151044825,6.984790391448991,0.0,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,junee,0.7519139189388265,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.154713573604788,15.758846109872545,0.280397765996514,0.148204501211044,2.81,11.31,-3.33,-4.1,1.47,3.42,48.98,64.26,2.23,4.26,8.806424063857868,10.064372648053766,6.7779882209230715,6.984790391448991,0.0,11.734658021299042,0.0,3.0,,False
richmondvalley,2021,kempsey,0.47062512757174707,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,303.56,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.491106504378653,15.758846109872545,-0.09138453635458532,0.148204501211044,10.17,11.31,2.69,-4.1,2.72,3.42,63.74,64.26,4.7,4.26,10.306349274774178,10.064372648053766,7.13906539296274,6.984790391448991,12.044289092635557,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,kiama,,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,2,3,,15.758846109872545,,0.148204501211044,,11.31,,-4.1,,3.42,,64.26,,4.26,10.07263943528144,10.064372648053766,5.595008733157405,6.984790391448991,5.705913535665156,11.734658021299042,1.0,3.0,,False
richmondvalley,2021,kuringgai,1.0114140395972633,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,16.642824239064897,15.758846109872545,0.012947258234568437,0.148204501211044,15.12,11.31,5.85,-4.1,2.3,3.42,82.03,64.26,30.56,4.26,11.756686997363872,10.064372648053766,6.181247779563946,6.984790391448991,0.0,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,kyogle,0.5585348151924169,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,149.48,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.546989273329865,15.758846109872545,0.021337531405164256,0.148204501211044,9.18,11.31,7.05,-4.1,5.2,3.42,44.07,64.26,10.27,4.26,9.081256218564645,10.064372648053766,7.0963322299386,6.984790391448991,10.059093744020759,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,lakemacquarie,0.5977351931458479,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,45.3,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,17.559327930497474,15.758846109872545,0.010957113892095194,0.148204501211044,11.5,11.31,0.99,-4.1,4.14,3.42,72.58,64.26,6.23,4.26,12.244215855308214,10.064372648053766,7.240226665723412,6.984790391448991,7.695439613366071,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,lanecove,,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_scale_class_mismatch,0.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,False,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,14.996010313229828,15.758846109872545,-0.16466950644570755,0.148204501211044,23.3,11.31,4.24,-4.1,2.5,3.42,85.4,64.26,,4.26,10.609921077421808,10.064372648053766,4.630935393874117,6.984790391448991,0.0,11.734658021299042,1.0,3.0,,False
richmondvalley,2021,leeton,0.5533921079578952,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.849039173502618,15.758846109872545,0.21606133659431226,0.148204501211044,17.58,11.31,-13.88,-4.1,3.41,3.42,59.63,64.26,5.35,4.26,9.336444248771908,10.064372648053766,6.810032190453522,6.984790391448991,0.0,11.734658021299042,0.0,3.0,,False
richmondvalley,2021,lismore,0.42217977035024445,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.156739370759873,15.758846109872545,-0.01632662759950776,0.148204501211044,13.33,11.31,-9.93,-4.1,1.84,3.42,64.37,64.26,3.04,4.26,10.68437084740016,10.064372648053766,7.118502309959795,6.984790391448991,8.026307440429795,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,lithgow,0.3305356805243402,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.075918676367046,15.758846109872545,0.2961619109639413,0.148204501211044,8.57,11.31,-2.19,-4.1,2.23,3.42,70.84,64.26,5.66,4.26,9.976598599353451,10.064372648053766,6.830320085453527,6.984790391448991,12.321571073456575,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,liverpool,0.5356329804623873,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,17.091862561735315,15.758846109872545,0.09961202296080529,0.148204501211044,13.05,11.31,-5.04,-4.1,1.48,3.42,51.37,64.26,3.42,4.26,12.351457877966805,10.064372648053766,6.867047861231047,6.984790391448991,0.0,11.734658021299042,3.0,3.0,,False
richmondvalley,2021,liverpoolplains,0.8215360713870425,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.710277927619877,15.758846109872545,-0.01881168705690417,0.148204501211044,16.9,11.31,-33.87,-4.1,4.48,3.42,54.21,64.26,10.82,4.26,8.968778235137956,10.064372648053766,7.240585176045179,6.984790391448991,7.816509683949614,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,lockhart,0.9509780531115932,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Rural,Regional Town/City,2020,2020,3,3,14.580513640957252,15.758846109872545,0.10155180945886055,0.148204501211044,11.98,11.31,9.51,-4.1,5.22,3.42,25.87,64.26,16.27,4.26,8.089482474360754,10.064372648053766,7.222157176133299,6.984790391448991,3.0252910757955354,11.734658021299042,0.0,3.0,,False
richmondvalley,2021,maitland,0.5231800594346875,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.505736242019555,15.758846109872545,0.13630841267897686,0.148204501211044,20.45,11.31,4.83,-4.1,3.85,3.42,63.42,64.26,3.65,4.26,11.378204794005915,10.064372648053766,6.619208833067226,6.984790391448991,0.0,11.734658021299042,2.0,3.0,,False
richmondvalley,2021,midwestern,0.6846018391346367,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,19.55,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.30888136879537,15.758846109872545,0.06814871892800767,0.148204501211044,18.23,11.31,13.17,-4.1,4.06,3.42,58.75,64.26,13.94,4.26,10.141243816218184,10.064372648053766,7.728217256615483,6.984790391448991,11.161547467408232,11.734658021299042,1.0,3.0,,False
richmondvalley,2021,moreeplains,0.40617674970140105,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,33.66,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,16.088666943254115,15.758846109872545,0.07454996565266736,0.148204501211044,10.15,11.31,-4.68,-4.1,3.71,3.42,66.32,64.26,3.4,4.26,9.478686708121222,10.064372648053766,7.952962571504947,6.984790391448991,7.817850860479091,11.734658021299042,1.0,3.0,,False
richmondvalley,2021,mosman,0.9373393138942121,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_scale_class_mismatch,0.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,False,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,15.755546487525784,15.758846109872545,0.25045585883085586,0.148204501211044,3.8,11.31,3.03,-4.1,1.34,3.42,87.29,64.26,4.15,4.26,10.33481532017002,10.064372648053766,4.554823811551353,6.984790391448991,0.0,11.734658021299042,1.0,3.0,,False
richmondvalley,2021,muswellbrook,0.5495069294427352,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.630986716570048,15.758846109872545,-0.07273173985959946,0.148204501211044,7.98,11.31,9.96,-4.1,2.17,3.42,64.35,64.26,2.43,4.26,9.702350081484532,10.064372648053766,6.433374082153435,6.984790391448991,11.359366276843925,11.734658021299042,3.0,3.0,,False
