council_key,prior_year,event_year,target_year,exclusion_reason,target
huntershill,2012,2013,2014,eligible,maintenance_ratio_pct
huntershill,2013,2014,2015,eligible,maintenance_ratio_pct
huntershill,2014,2015,2016,eligible,maintenance_ratio_pct
huntershill,2015,2016,2017,eligible,maintenance_ratio_pct
huntershill,2016,2017,2018,eligible,maintenance_ratio_pct
huntershill,2017,2018,2019,eligible,maintenance_ratio_pct
huntershill,2018,2019,2020,eligible,maintenance_ratio_pct
huntershill,2019,2020,2021,eligible,maintenance_ratio_pct
huntershill,2020,2021,2022,eligible,maintenance_ratio_pct
huntershill,2021,2022,2023,eligible,maintenance_ratio_pct
huntershill,2022,2023,2024,eligible,maintenance_ratio_pct
huntershill,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
junee,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
junee,2012,2013,2014,eligible,maintenance_ratio_pct
junee,2013,2014,2015,eligible,maintenance_ratio_pct
junee,2014,2015,2016,eligible,maintenance_ratio_pct
junee,2015,2016,2017,eligible,maintenance_ratio_pct
junee,2016,2017,2018,eligible,maintenance_ratio_pct
junee,2017,2018,2019,eligible,maintenance_ratio_pct
junee,2018,2019,2020,eligible,maintenance_ratio_pct
junee,2019,2020,2021,eligible,maintenance_ratio_pct
junee,2020,2021,2022,eligible,maintenance_ratio_pct
junee,2021,2022,2023,eligible,maintenance_ratio_pct
junee,2022,2023,2024,eligible,maintenance_ratio_pct
junee,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
kempsey,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
kempsey,2012,2013,2014,eligible,maintenance_ratio_pct
kempsey,2013,2014,2015,eligible,maintenance_ratio_pct
kempsey,2014,2015,2016,eligible,maintenance_ratio_pct
kempsey,2015,2016,2017,eligible,maintenance_ratio_pct
kempsey,2016,2017,2018,eligible,maintenance_ratio_pct
kempsey,2017,2018,2019,eligible,maintenance_ratio_pct
kempsey,2018,2019,2020,eligible,maintenance_ratio_pct
kempsey,2019,2020,2021,eligible,maintenance_ratio_pct
kempsey,2020,2021,2022,eligible,maintenance_ratio_pct
kempsey,2021,2022,2023,eligible,maintenance_ratio_pct
kempsey,2022,2023,2024,eligible,maintenance_ratio_pct
kempsey,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
kiama,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
kiama,2012,2013,2014,eligible,maintenance_ratio_pct
kiama,2013,2014,2015,eligible,maintenance_ratio_pct
kiama,2014,2015,2016,eligible,maintenance_ratio_pct
kiama,2015,2016,2017,eligible,maintenance_ratio_pct
kiama,2016,2017,2018,eligible,maintenance_ratio_pct
kiama,2017,2018,2019,eligible,maintenance_ratio_pct
kiama,2018,2019,2020,missing_target,maintenance_ratio_pct
kiama,2019,2020,2021,maintenance_target_conflict,maintenance_ratio_pct
kiama,2020,2021,2022,missing_eligible_persistence,maintenance_ratio_pct
kiama,2021,2022,2023,maintenance_prior_conflict,maintenance_ratio_pct
kiama,2022,2023,2024,eligible,maintenance_ratio_pct
kiama,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
kuringgai,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
kuringgai,2012,2013,2014,eligible,maintenance_ratio_pct
kuringgai,2013,2014,2015,eligible,maintenance_ratio_pct
kuringgai,2014,2015,2016,eligible,maintenance_ratio_pct
kuringgai,2015,2016,2017,eligible,maintenance_ratio_pct
kuringgai,2016,2017,2018,eligible,maintenance_ratio_pct
kuringgai,2017,2018,2019,eligible,maintenance_ratio_pct
kuringgai,2018,2019,2020,eligible,maintenance_ratio_pct
kuringgai,2019,2020,2021,eligible,maintenance_ratio_pct
kuringgai,2020,2021,2022,eligible,maintenance_ratio_pct
kuringgai,2021,2022,2023,eligible,maintenance_ratio_pct
kuringgai,2022,2023,2024,eligible,maintenance_ratio_pct
kuringgai,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
kyogle,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
kyogle,2012,2013,2014,eligible,maintenance_ratio_pct
kyogle,2013,2014,2015,eligible,maintenance_ratio_pct
kyogle,2014,2015,2016,eligible,maintenance_ratio_pct
kyogle,2015,2016,2017,eligible,maintenance_ratio_pct
kyogle,2016,2017,2018,eligible,maintenance_ratio_pct
kyogle,2017,2018,2019,eligible,maintenance_ratio_pct
kyogle,2018,2019,2020,eligible,maintenance_ratio_pct
kyogle,2019,2020,2021,eligible,maintenance_ratio_pct
kyogle,2020,2021,2022,eligible,maintenance_ratio_pct
kyogle,2021,2022,2023,eligible,maintenance_ratio_pct
kyogle,2022,2023,2024,eligible,maintenance_ratio_pct
kyogle,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
lakemacquarie,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
lakemacquarie,2012,2013,2014,eligible,maintenance_ratio_pct
lakemacquarie,2013,2014,2015,eligible,maintenance_ratio_pct
lakemacquarie,2014,2015,2016,eligible,maintenance_ratio_pct
lakemacquarie,2015,2016,2017,eligible,maintenance_ratio_pct
lakemacquarie,2016,2017,2018,eligible,maintenance_ratio_pct
lakemacquarie,2017,2018,2019,eligible,maintenance_ratio_pct
lakemacquarie,2018,2019,2020,eligible,maintenance_ratio_pct
lakemacquarie,2019,2020,2021,eligible,maintenance_ratio_pct
lakemacquarie,2020,2021,2022,eligible,maintenance_ratio_pct
lakemacquarie,2021,2022,2023,eligible,maintenance_ratio_pct
lakemacquarie,2022,2023,2024,eligible,maintenance_ratio_pct
lakemacquarie,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
lanecove,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
lanecove,2012,2013,2014,eligible,maintenance_ratio_pct
lanecove,2013,2014,2015,eligible,maintenance_ratio_pct
lanecove,2014,2015,2016,eligible,maintenance_ratio_pct
lanecove,2015,2016,2017,eligible,maintenance_ratio_pct
lanecove,2016,2017,2018,eligible,maintenance_ratio_pct
lanecove,2017,2018,2019,eligible,maintenance_ratio_pct
lanecove,2018,2019,2020,eligible,maintenance_ratio_pct
lanecove,2019,2020,2021,eligible,maintenance_ratio_pct
lanecove,2020,2021,2022,eligible,maintenance_ratio_pct
lanecove,2021,2022,2023,eligible,maintenance_ratio_pct
lanecove,2022,2023,2024,eligible,maintenance_ratio_pct
lanecove,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
leeton,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
leeton,2012,2013,2014,eligible,maintenance_ratio_pct
leeton,2013,2014,2015,eligible,maintenance_ratio_pct
leeton,2014,2015,2016,eligible,maintenance_ratio_pct
leeton,2015,2016,2017,eligible,maintenance_ratio_pct
leeton,2016,2017,2018,eligible,maintenance_ratio_pct
leeton,2017,2018,2019,eligible,maintenance_ratio_pct
leeton,2018,2019,2020,eligible,maintenance_ratio_pct
leeton,2019,2020,2021,eligible,maintenance_ratio_pct
leeton,2020,2021,2022,eligible,maintenance_ratio_pct
leeton,2021,2022,2023,eligible,maintenance_ratio_pct
leeton,2022,2023,2024,eligible,maintenance_ratio_pct
leeton,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
lismore,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
lismore,2012,2013,2014,eligible,maintenance_ratio_pct
lismore,2013,2014,2015,eligible,maintenance_ratio_pct
lismore,2014,2015,2016,eligible,maintenance_ratio_pct
lismore,2015,2016,2017,eligible,maintenance_ratio_pct
lismore,2016,2017,2018,eligible,maintenance_ratio_pct
lismore,2017,2018,2019,eligible,maintenance_ratio_pct
lismore,2018,2019,2020,eligible,maintenance_ratio_pct
lismore,2019,2020,2021,eligible,maintenance_ratio_pct
lismore,2020,2021,2022,eligible,maintenance_ratio_pct
lismore,2021,2022,2023,eligible,maintenance_ratio_pct
lismore,2022,2023,2024,eligible,maintenance_ratio_pct
lismore,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
lithgow,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
lithgow,2012,2013,2014,eligible,maintenance_ratio_pct
lithgow,2013,2014,2015,eligible,maintenance_ratio_pct
lithgow,2014,2015,2016,eligible,maintenance_ratio_pct
lithgow,2015,2016,2017,eligible,maintenance_ratio_pct
lithgow,2016,2017,2018,eligible,maintenance_ratio_pct
lithgow,2017,2018,2019,eligible,maintenance_ratio_pct
lithgow,2018,2019,2020,eligible,maintenance_ratio_pct
lithgow,2019,2020,2021,eligible,maintenance_ratio_pct
lithgow,2020,2021,2022,eligible,maintenance_ratio_pct
lithgow,2021,2022,2023,eligible,maintenance_ratio_pct
lithgow,2022,2023,2024,eligible,maintenance_ratio_pct
lithgow,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
liverpool,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
liverpool,2012,2013,2014,eligible,maintenance_ratio_pct
liverpool,2013,2014,2015,eligible,maintenance_ratio_pct
liverpool,2014,2015,2016,eligible,maintenance_ratio_pct
liverpool,2015,2016,2017,eligible,maintenance_ratio_pct
liverpool,2016,2017,2018,eligible,maintenance_ratio_pct
liverpool,2017,2018,2019,eligible,maintenance_ratio_pct
liverpool,2018,2019,2020,eligible,maintenance_ratio_pct
liverpool,2019,2020,2021,eligible,maintenance_ratio_pct
liverpool,2020,2021,2022,eligible,maintenance_ratio_pct
liverpool,2021,2022,2023,eligible,maintenance_ratio_pct
liverpool,2022,2023,2024,eligible,maintenance_ratio_pct
liverpool,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
liverpoolplains,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
liverpoolplains,2012,2013,2014,eligible,maintenance_ratio_pct
liverpoolplains,2013,2014,2015,eligible,maintenance_ratio_pct
liverpoolplains,2014,2015,2016,eligible,maintenance_ratio_pct
liverpoolplains,2015,2016,2017,eligible,maintenance_ratio_pct
liverpoolplains,2016,2017,2018,eligible,maintenance_ratio_pct
liverpoolplains,2017,2018,2019,eligible,maintenance_ratio_pct
liverpoolplains,2018,2019,2020,eligible,maintenance_ratio_pct
liverpoolplains,2019,2020,2021,eligible,maintenance_ratio_pct
liverpoolplains,2020,2021,2022,eligible,maintenance_ratio_pct
liverpoolplains,2021,2022,2023,eligible,maintenance_ratio_pct
liverpoolplains,2022,2023,2024,eligible,maintenance_ratio_pct
liverpoolplains,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
lockhart,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
lockhart,2012,2013,2014,eligible,maintenance_ratio_pct
lockhart,2013,2014,2015,eligible,maintenance_ratio_pct
lockhart,2014,2015,2016,eligible,maintenance_ratio_pct
lockhart,2015,2016,2017,eligible,maintenance_ratio_pct
lockhart,2016,2017,2018,eligible,maintenance_ratio_pct
lockhart,2017,2018,2019,eligible,maintenance_ratio_pct
lockhart,2018,2019,2020,eligible,maintenance_ratio_pct
lockhart,2019,2020,2021,eligible,maintenance_ratio_pct
lockhart,2020,2021,2022,eligible,maintenance_ratio_pct
lockhart,2021,2022,2023,eligible,maintenance_ratio_pct
lockhart,2022,2023,2024,eligible,maintenance_ratio_pct
lockhart,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
maitland,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
maitland,2012,2013,2014,eligible,maintenance_ratio_pct
maitland,2013,2014,2015,eligible,maintenance_ratio_pct
maitland,2014,2015,2016,eligible,maintenance_ratio_pct
maitland,2015,2016,2017,missing_target,maintenance_ratio_pct
maitland,2016,2017,2018,eligible,maintenance_ratio_pct
maitland,2017,2018,2019,missing_eligible_persistence,maintenance_ratio_pct
maitland,2018,2019,2020,eligible,maintenance_ratio_pct
maitland,2019,2020,2021,eligible,maintenance_ratio_pct
maitland,2020,2021,2022,eligible,maintenance_ratio_pct
maitland,2021,2022,2023,eligible,maintenance_ratio_pct
maitland,2022,2023,2024,eligible,maintenance_ratio_pct
maitland,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
midwestern,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
midwestern,2012,2013,2014,eligible,maintenance_ratio_pct
midwestern,2013,2014,2015,eligible,maintenance_ratio_pct
midwestern,2014,2015,2016,eligible,maintenance_ratio_pct
midwestern,2015,2016,2017,eligible,maintenance_ratio_pct
midwestern,2016,2017,2018,eligible,maintenance_ratio_pct
midwestern,2017,2018,2019,eligible,maintenance_ratio_pct
midwestern,2018,2019,2020,eligible,maintenance_ratio_pct
midwestern,2019,2020,2021,eligible,maintenance_ratio_pct
midwestern,2020,2021,2022,eligible,maintenance_ratio_pct
midwestern,2021,2022,2023,eligible,maintenance_ratio_pct
midwestern,2022,2023,2024,eligible,maintenance_ratio_pct
midwestern,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
moreeplains,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
moreeplains,2012,2013,2014,eligible,maintenance_ratio_pct
moreeplains,2013,2014,2015,eligible,maintenance_ratio_pct
moreeplains,2014,2015,2016,eligible,maintenance_ratio_pct
moreeplains,2015,2016,2017,eligible,maintenance_ratio_pct
moreeplains,2016,2017,2018,eligible,maintenance_ratio_pct
moreeplains,2017,2018,2019,eligible,maintenance_ratio_pct
moreeplains,2018,2019,2020,eligible,maintenance_ratio_pct
moreeplains,2019,2020,2021,eligible,maintenance_ratio_pct
moreeplains,2020,2021,2022,eligible,maintenance_ratio_pct
moreeplains,2021,2022,2023,eligible,maintenance_ratio_pct
moreeplains,2022,2023,2024,eligible,maintenance_ratio_pct
moreeplains,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
mosman,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
mosman,2012,2013,2014,eligible,maintenance_ratio_pct
mosman,2013,2014,2015,eligible,maintenance_ratio_pct
mosman,2014,2015,2016,eligible,maintenance_ratio_pct
mosman,2015,2016,2017,eligible,maintenance_ratio_pct
mosman,2016,2017,2018,eligible,maintenance_ratio_pct
mosman,2017,2018,2019,eligible,maintenance_ratio_pct
mosman,2018,2019,2020,eligible,maintenance_ratio_pct
mosman,2019,2020,2021,eligible,maintenance_ratio_pct
mosman,2020,2021,2022,eligible,maintenance_ratio_pct
mosman,2021,2022,2023,eligible,maintenance_ratio_pct
mosman,2022,2023,2024,eligible,maintenance_ratio_pct
mosman,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
muswellbrook,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
muswellbrook,2012,2013,2014,eligible,maintenance_ratio_pct
muswellbrook,2013,2014,2015,eligible,maintenance_ratio_pct
muswellbrook,2014,2015,2016,eligible,maintenance_ratio_pct
muswellbrook,2015,2016,2017,eligible,maintenance_ratio_pct
muswellbrook,2016,2017,2018,eligible,maintenance_ratio_pct
muswellbrook,2017,2018,2019,eligible,maintenance_ratio_pct
muswellbrook,2018,2019,2020,eligible,maintenance_ratio_pct
muswellbrook,2019,2020,2021,eligible,maintenance_ratio_pct
muswellbrook,2020,2021,2022,eligible,maintenance_ratio_pct
muswellbrook,2021,2022,2023,eligible,maintenance_ratio_pct
muswellbrook,2022,2023,2024,eligible,maintenance_ratio_pct
muswellbrook,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
nambuccavalley,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
nambuccavalley,2012,2013,2014,eligible,maintenance_ratio_pct
nambuccavalley,2013,2014,2015,eligible,maintenance_ratio_pct
nambuccavalley,2014,2015,2016,eligible,maintenance_ratio_pct
nambuccavalley,2015,2016,2017,eligible,maintenance_ratio_pct
nambuccavalley,2016,2017,2018,eligible,maintenance_ratio_pct
nambuccavalley,2017,2018,2019,eligible,maintenance_ratio_pct
nambuccavalley,2018,2019,2020,eligible,maintenance_ratio_pct
nambuccavalley,2019,2020,2021,eligible,maintenance_ratio_pct
nambuccavalley,2020,2021,2022,eligible,maintenance_ratio_pct
nambuccavalley,2021,2022,2023,eligible,maintenance_ratio_pct
nambuccavalley,2022,2023,2024,eligible,maintenance_ratio_pct
nambuccavalley,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
narrabri,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
narrabri,2012,2013,2014,eligible,maintenance_ratio_pct
narrabri,2013,2014,2015,eligible,maintenance_ratio_pct
narrabri,2014,2015,2016,eligible,maintenance_ratio_pct
narrabri,2015,2016,2017,eligible,maintenance_ratio_pct
narrabri,2016,2017,2018,maintenance_target_conflict,maintenance_ratio_pct
narrabri,2017,2018,2019,eligible,maintenance_ratio_pct
narrabri,2018,2019,2020,maintenance_prior_conflict,maintenance_ratio_pct
narrabri,2019,2020,2021,eligible,maintenance_ratio_pct
narrabri,2020,2021,2022,eligible,maintenance_ratio_pct
narrabri,2021,2022,2023,eligible,maintenance_ratio_pct
narrabri,2022,2023,2024,eligible,maintenance_ratio_pct
narrabri,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
narrandera,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
narrandera,2012,2013,2014,eligible,maintenance_ratio_pct
narrandera,2013,2014,2015,eligible,maintenance_ratio_pct
narrandera,2014,2015,2016,eligible,maintenance_ratio_pct
narrandera,2015,2016,2017,eligible,maintenance_ratio_pct
narrandera,2016,2017,2018,eligible,maintenance_ratio_pct
narrandera,2017,2018,2019,eligible,maintenance_ratio_pct
narrandera,2018,2019,2020,eligible,maintenance_ratio_pct
narrandera,2019,2020,2021,eligible,maintenance_ratio_pct
narrandera,2020,2021,2022,eligible,maintenance_ratio_pct
narrandera,2021,2022,2023,eligible,maintenance_ratio_pct
narrandera,2022,2023,2024,eligible,maintenance_ratio_pct
narrandera,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
narromine,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
narromine,2012,2013,2014,eligible,maintenance_ratio_pct
narromine,2013,2014,2015,eligible,maintenance_ratio_pct
narromine,2014,2015,2016,eligible,maintenance_ratio_pct
narromine,2015,2016,2017,eligible,maintenance_ratio_pct
narromine,2016,2017,2018,eligible,maintenance_ratio_pct
narromine,2017,2018,2019,eligible,maintenance_ratio_pct
narromine,2018,2019,2020,eligible,maintenance_ratio_pct
narromine,2019,2020,2021,eligible,maintenance_ratio_pct
narromine,2020,2021,2022,eligible,maintenance_ratio_pct
narromine,2021,2022,2023,eligible,maintenance_ratio_pct
narromine,2022,2023,2024,eligible,maintenance_ratio_pct
narromine,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
newcastle,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
newcastle,2012,2013,2014,eligible,maintenance_ratio_pct
newcastle,2013,2014,2015,eligible,maintenance_ratio_pct
newcastle,2014,2015,2016,eligible,maintenance_ratio_pct
newcastle,2015,2016,2017,eligible,maintenance_ratio_pct
newcastle,2016,2017,2018,eligible,maintenance_ratio_pct
newcastle,2017,2018,2019,eligible,maintenance_ratio_pct
newcastle,2018,2019,2020,eligible,maintenance_ratio_pct
newcastle,2019,2020,2021,eligible,maintenance_ratio_pct
newcastle,2020,2021,2022,eligible,maintenance_ratio_pct
newcastle,2021,2022,2023,eligible,maintenance_ratio_pct
newcastle,2022,2023,2024,eligible,maintenance_ratio_pct
newcastle,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
northsydney,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
northsydney,2012,2013,2014,eligible,maintenance_ratio_pct
northsydney,2013,2014,2015,eligible,maintenance_ratio_pct
northsydney,2014,2015,2016,eligible,maintenance_ratio_pct
northsydney,2015,2016,2017,eligible,maintenance_ratio_pct
northsydney,2016,2017,2018,eligible,maintenance_ratio_pct
northsydney,2017,2018,2019,eligible,maintenance_ratio_pct
northsydney,2018,2019,2020,eligible,maintenance_ratio_pct
northsydney,2019,2020,2021,eligible,maintenance_ratio_pct
northsydney,2020,2021,2022,eligible,maintenance_ratio_pct
northsydney,2021,2022,2023,eligible,maintenance_ratio_pct
northsydney,2022,2023,2024,eligible,maintenance_ratio_pct
northsydney,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
oberon,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
oberon,2012,2013,2014,eligible,maintenance_ratio_pct
oberon,2013,2014,2015,eligible,maintenance_ratio_pct
oberon,2014,2015,2016,eligible,maintenance_ratio_pct
oberon,2015,2016,2017,eligible,maintenance_ratio_pct
oberon,2016,2017,2018,eligible,maintenance_ratio_pct
oberon,2017,2018,2019,eligible,maintenance_ratio_pct
oberon,2018,2019,2020,eligible,maintenance_ratio_pct
oberon,2019,2020,2021,eligible,maintenance_ratio_pct
oberon,2020,2021,2022,eligible,maintenance_ratio_pct
oberon,2021,2022,2023,eligible,maintenance_ratio_pct
oberon,2022,2023,2024,eligible,maintenance_ratio_pct
oberon,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
orange,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
orange,2012,2013,2014,eligible,maintenance_ratio_pct
orange,2013,2014,2015,eligible,maintenance_ratio_pct
orange,2014,2015,2016,eligible,maintenance_ratio_pct
orange,2015,2016,2017,eligible,maintenance_ratio_pct
orange,2016,2017,2018,eligible,maintenance_ratio_pct
orange,2017,2018,2019,eligible,maintenance_ratio_pct
orange,2018,2019,2020,eligible,maintenance_ratio_pct
orange,2019,2020,2021,eligible,maintenance_ratio_pct
orange,2020,2021,2022,eligible,maintenance_ratio_pct
orange,2021,2022,2023,eligible,maintenance_ratio_pct
orange,2022,2023,2024,eligible,maintenance_ratio_pct
orange,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
parkes,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
parkes,2012,2013,2014,eligible,maintenance_ratio_pct
parkes,2013,2014,2015,eligible,maintenance_ratio_pct
parkes,2014,2015,2016,eligible,maintenance_ratio_pct
parkes,2015,2016,2017,eligible,maintenance_ratio_pct
parkes,2016,2017,2018,eligible,maintenance_ratio_pct
parkes,2017,2018,2019,eligible,maintenance_ratio_pct
parkes,2018,2019,2020,eligible,maintenance_ratio_pct
parkes,2019,2020,2021,eligible,maintenance_ratio_pct
parkes,2020,2021,2022,eligible,maintenance_ratio_pct
parkes,2021,2022,2023,eligible,maintenance_ratio_pct
parkes,2022,2023,2024,eligible,maintenance_ratio_pct
parkes,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
penrith,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
penrith,2012,2013,2014,eligible,maintenance_ratio_pct
penrith,2013,2014,2015,eligible,maintenance_ratio_pct
penrith,2014,2015,2016,eligible,maintenance_ratio_pct
penrith,2015,2016,2017,eligible,maintenance_ratio_pct
penrith,2016,2017,2018,eligible,maintenance_ratio_pct
penrith,2017,2018,2019,eligible,maintenance_ratio_pct
penrith,2018,2019,2020,eligible,maintenance_ratio_pct
penrith,2019,2020,2021,eligible,maintenance_ratio_pct
penrith,2020,2021,2022,eligible,maintenance_ratio_pct
penrith,2021,2022,2023,eligible,maintenance_ratio_pct
penrith,2022,2023,2024,eligible,maintenance_ratio_pct
penrith,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
portmacquariehastings,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
portmacquariehastings,2012,2013,2014,eligible,maintenance_ratio_pct
portmacquariehastings,2013,2014,2015,eligible,maintenance_ratio_pct
portmacquariehastings,2014,2015,2016,eligible,maintenance_ratio_pct
portmacquariehastings,2015,2016,2017,eligible,maintenance_ratio_pct
portmacquariehastings,2016,2017,2018,eligible,maintenance_ratio_pct
portmacquariehastings,2017,2018,2019,eligible,maintenance_ratio_pct
portmacquariehastings,2018,2019,2020,eligible,maintenance_ratio_pct
portmacquariehastings,2019,2020,2021,eligible,maintenance_ratio_pct
portmacquariehastings,2020,2021,2022,eligible,maintenance_ratio_pct
portmacquariehastings,2021,2022,2023,eligible,maintenance_ratio_pct
portmacquariehastings,2022,2023,2024,eligible,maintenance_ratio_pct
portmacquariehastings,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
portstephens,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
portstephens,2012,2013,2014,eligible,maintenance_ratio_pct
portstephens,2013,2014,2015,eligible,maintenance_ratio_pct
portstephens,2014,2015,2016,eligible,maintenance_ratio_pct
portstephens,2015,2016,2017,maintenance_target_conflict,maintenance_ratio_pct
portstephens,2016,2017,2018,eligible,maintenance_ratio_pct
portstephens,2017,2018,2019,maintenance_prior_conflict,maintenance_ratio_pct
portstephens,2018,2019,2020,eligible,maintenance_ratio_pct
portstephens,2019,2020,2021,eligible,maintenance_ratio_pct
portstephens,2020,2021,2022,eligible,maintenance_ratio_pct
portstephens,2021,2022,2023,eligible,maintenance_ratio_pct
portstephens,2022,2023,2024,eligible,maintenance_ratio_pct
portstephens,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
randwick,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
randwick,2012,2013,2014,eligible,maintenance_ratio_pct
randwick,2013,2014,2015,eligible,maintenance_ratio_pct
randwick,2014,2015,2016,eligible,maintenance_ratio_pct
randwick,2015,2016,2017,eligible,maintenance_ratio_pct
randwick,2016,2017,2018,eligible,maintenance_ratio_pct
randwick,2017,2018,2019,eligible,maintenance_ratio_pct
randwick,2018,2019,2020,eligible,maintenance_ratio_pct
randwick,2019,2020,2021,eligible,maintenance_ratio_pct
randwick,2020,2021,2022,eligible,maintenance_ratio_pct
randwick,2021,2022,2023,eligible,maintenance_ratio_pct
randwick,2022,2023,2024,eligible,maintenance_ratio_pct
randwick,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
richmondvalley,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
richmondvalley,2012,2013,2014,eligible,maintenance_ratio_pct
richmondvalley,2013,2014,2015,eligible,maintenance_ratio_pct
richmondvalley,2014,2015,2016,eligible,maintenance_ratio_pct
richmondvalley,2015,2016,2017,eligible,maintenance_ratio_pct
richmondvalley,2016,2017,2018,eligible,maintenance_ratio_pct
richmondvalley,2017,2018,2019,eligible,maintenance_ratio_pct
richmondvalley,2018,2019,2020,eligible,maintenance_ratio_pct
richmondvalley,2019,2020,2021,eligible,maintenance_ratio_pct
richmondvalley,2020,2021,2022,eligible,maintenance_ratio_pct
richmondvalley,2021,2022,2023,eligible,maintenance_ratio_pct
richmondvalley,2022,2023,2024,eligible,maintenance_ratio_pct
richmondvalley,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
ryde,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
ryde,2012,2013,2014,eligible,maintenance_ratio_pct
ryde,2013,2014,2015,eligible,maintenance_ratio_pct
ryde,2014,2015,2016,eligible,maintenance_ratio_pct
ryde,2015,2016,2017,eligible,maintenance_ratio_pct
ryde,2016,2017,2018,eligible,maintenance_ratio_pct
ryde,2017,2018,2019,eligible,maintenance_ratio_pct
ryde,2018,2019,2020,eligible,maintenance_ratio_pct
ryde,2019,2020,2021,eligible,maintenance_ratio_pct
ryde,2020,2021,2022,eligible,maintenance_ratio_pct
ryde,2021,2022,2023,eligible,maintenance_ratio_pct
ryde,2022,2023,2024,eligible,maintenance_ratio_pct
ryde,2023,2024,2025,no_exact_target_year,maintenance_ratio_pct
shellharbour,2011,2012,2013,no_exact_prior_year,maintenance_ratio_pct
shellharbour,2012,2013,2014,eligible,maintenance_ratio_pct
shellharbour,2013,2014,2015,eligible,maintenance_ratio_pct
shellharbour,2014,2015,2016,eligible,maintenance_ratio_pct
shellharbour,2015,2016,2017,eligible,maintenance_ratio_pct
shellharbour,2016,2017,2018,eligible,maintenance_ratio_pct
shellharbour,2017,2018,2019,eligible,maintenance_ratio_pct
shellharbour,2018,2019,2020,eligible,maintenance_ratio_pct
