council_key,financial_year,year_start,category_id,category_label,stage,amount_aud,value_status,source_id,source_page,source_url,quality_status,scope_class,causal_eligible,reference_period_end,decision_date,decision_status
eurobodalla,2019-20,2019,eurobodalla:water_services,Water Services,Q3,3475000.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:water_services,Water Services,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:works_and_operations,Works and Operations,B0,434681.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:works_and_operations,Works and Operations,Q1,431221.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:works_and_operations,Works and Operations,Q2,431221.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:works_and_operations,Works and Operations,Q3,258882.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:works_and_operations,Works and Operations,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:workforce_development,Workforce Development,B0,300000.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:workforce_development,Workforce Development,Q1,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:workforce_development,Workforce Development,Q2,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:workforce_development,Workforce Development,Q3,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:workforce_development,Workforce Development,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:total_capital_expenditure,Total Capital Expenditure,B0,75418007.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:total_capital_expenditure,Total Capital Expenditure,Q1,65694767.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:total_capital_expenditure,Total Capital Expenditure,Q2,47122414.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:total_capital_expenditure,Total Capital Expenditure,Q3,43393946.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:total_capital_expenditure,Total Capital Expenditure,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:new_roads_bridges_footpaths_cycleways,New Roads bridges footpaths cycleways,B0,24746400.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:new_roads_bridges_footpaths_cycleways,New Roads bridges footpaths cycleways,Q1,24746400.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:new_roads_bridges_footpaths_cycleways,New Roads bridges footpaths cycleways,Q2,24746000.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:new_roads_bridges_footpaths_cycleways,New Roads bridges footpaths cycleways,Q3,24746000.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:new_roads_bridges_footpaths_cycleways,New Roads bridges footpaths cycleways,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:new_land_and_buildings,New Land and Buildings,B0,8888900.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:new_land_and_buildings,New Land and Buildings,Q1,8888900.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:new_land_and_buildings,New Land and Buildings,Q2,8888900.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:new_land_and_buildings,New Land and Buildings,Q3,8888900.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:new_land_and_buildings,New Land and Buildings,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:new_water,New Water,B0,2725479.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:new_water,New Water,Q1,2725479.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:new_water,New Water,Q2,934979.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:new_water,New Water,Q3,828579.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:new_water,New Water,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:new_wastewater,New Wastewater,B0,3964700.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:new_wastewater,New Wastewater,Q1,3964700.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:new_wastewater,New Wastewater,Q2,3964700.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:new_wastewater,New Wastewater,Q3,3799600.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:new_wastewater,New Wastewater,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:renewal_plant_and_equipment,Renewal Plant and Equipment,B0,2500500.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:renewal_plant_and_equipment,Renewal Plant and Equipment,Q1,2500500.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_plant_and_equipment,Renewal Plant and Equipment,Q2,2500500.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_plant_and_equipment,Renewal Plant and Equipment,Q3,2500500.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_plant_and_equipment,Renewal Plant and Equipment,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:renewal_roads_bridges_footpaths_cycleways,Renewal Roads bridges footpaths cycleways,B0,11318000.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:renewal_roads_bridges_footpaths_cycleways,Renewal Roads bridges footpaths cycleways,Q1,12484600.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_roads_bridges_footpaths_cycleways,Renewal Roads bridges footpaths cycleways,Q2,19276700.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_roads_bridges_footpaths_cycleways,Renewal Roads bridges footpaths cycleways,Q3,6591800.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_roads_bridges_footpaths_cycleways,Renewal Roads bridges footpaths cycleways,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:renewal_stormwater_drainage,Renewal Stormwater Drainage,B0,287500.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:renewal_stormwater_drainage,Renewal Stormwater Drainage,Q1,287500.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_stormwater_drainage,Renewal Stormwater Drainage,Q2,287500.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_stormwater_drainage,Renewal Stormwater Drainage,Q3,106600.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_stormwater_drainage,Renewal Stormwater Drainage,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:renewal_land_and_buildings,Renewal Land and Buildings,B0,4177800.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:renewal_land_and_buildings,Renewal Land and Buildings,Q1,4283000.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_land_and_buildings,Renewal Land and Buildings,Q2,940100.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_land_and_buildings,Renewal Land and Buildings,Q3,466800.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_land_and_buildings,Renewal Land and Buildings,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:renewal_water,Renewal Water,B0,3207821.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:renewal_water,Renewal Water,Q1,3207821.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_water,Renewal Water,Q2,3207821.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_water,Renewal Water,Q3,1742921.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_water,Renewal Water,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:renewal_wastewater,Renewal Wastewater,B0,3718100.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:renewal_wastewater,Renewal Wastewater,Q1,3718100.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_wastewater,Renewal Wastewater,Q2,3718100.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_wastewater,Renewal Wastewater,Q3,2670300.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_wastewater,Renewal Wastewater,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:renewal_other,Renewal Other,B0,635000.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:renewal_other,Renewal Other,Q1,935000.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_other,Renewal Other,Q2,935000.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_other,Renewal Other,Q3,-3404100.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:renewal_other,Renewal Other,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
lismore,2021-22,2021,lismore:total_capital_expenditure,Total Capital Expenditure,B0,66170200.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294.0,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
lismore,2021-22,2021,lismore:total_capital_expenditure,Total Capital Expenditure,Q1,67799700.0,quarantined_source_conflict,lismore_all2021_oc_09112021_att_excluded,294,https://lismore.infocouncil.biz/Open/2021/11/OC_09112021_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-09-30,2021-11-09,approved_verified_minutes
lismore,2021-22,2021,lismore:total_capital_expenditure,Total Capital Expenditure,Q2,70436000.0,quarantined_source_conflict,lismore_oc_08022022_att_excluded_direct,106,https://lismore.infocouncil.biz/Open/2022/02/OC_08022022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2021-12-31,2022-02-16,approved_verified_minutes
lismore,2021-22,2021,lismore:total_capital_expenditure,Total Capital Expenditure,Q3,49932200.0,quarantined_source_conflict,lismore_oc_10052022_att_excluded_direct,164,https://lismore.infocouncil.biz/Open/2022/05/OC_10052022_ATT_EXCLUDED.PDF,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,2022-03-31,2022-05-10,approved_verified_minutes
lismore,2021-22,2021,lismore:total_capital_expenditure,Total Capital Expenditure,ACTUAL,,missing_not_reconstructed,,,,quarantine_year_unit_and_classification_conflicts,mixed_or_unverified,False,,,
griffith,2019-20,2019,griffith:ippe_purchases_ordinary_services_fund,IPPE purchases Ordinary Services Fund,B0,32791735.0,observed,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
griffith,2019-20,2019,griffith:ippe_purchases_ordinary_services_fund,IPPE purchases Ordinary Services Fund,Q1,38398068.0,observed,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_ordinary_services_fund,IPPE purchases Ordinary Services Fund,Q2,38676637.0,observed,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,2020-02-25,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_ordinary_services_fund,IPPE purchases Ordinary Services Fund,Q3,24500227.0,observed,griffith_q3,61,https://businesspapers.griffith.nsw.gov.au/Open/2020/05/CO_26052020_ATT_1267_PLANS.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,2020-05-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_ordinary_services_fund,IPPE purchases Ordinary Services Fund,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
griffith,2019-20,2019,griffith:ippe_purchases_waste_fund,IPPE purchases Waste Fund,B0,1930000.0,observed,griffith_2019_co_26112019_att_1080_excluded,77.0,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
griffith,2019-20,2019,griffith:ippe_purchases_waste_fund,IPPE purchases Waste Fund,Q1,2335890.0,observed,griffith_2019_co_26112019_att_1080_excluded,77,https://businesspapers.griffith.nsw.gov.au/Open/2019/11/CO_26112019_ATT_1080_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
griffith,2019-20,2019,griffith:ippe_purchases_waste_fund,IPPE purchases Waste Fund,Q2,2489752.0,observed,griffith_2020_co_25022020_att_1261_excluded,18,https://businesspapers.griffith.nsw.gov.au/Open/2020/02/CO_25022020_ATT_1261_EXCLUDED.PDF,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,2020-02-25,approved_verified_minutes
