project_id,year_start,required_field,status,reason,next_action
ballina:reference:4767,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4767,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4767,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4768,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4768,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4768,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4768,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:4768,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4768,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4768,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4768,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4769,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4769,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4769,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4769,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:4769,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4769,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4769,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4769,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4770,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4770,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4770,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4770,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:4770,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4770,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4770,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4770,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4771,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4771,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4771,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4771,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:4771,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4771,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4771,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4771,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:5488,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:5488,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:5488,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:5488,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:5488,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:5488,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:5488,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:5488,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6501,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6501,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6501,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6501,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:6501,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6501,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6501,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6501,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6503,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6503,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6503,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6503,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:6503,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6503,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6503,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6503,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6531,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6531,2020,Q2_amount_aud,resolved_explicit_revised_amount_approved,Schedule amount matches council resolution,"Retain original adoption, event alignment and other separate gates"
ballina:reference:6531,2020,Q3_amount_aud,resolved_explicit_revised_amount_approved,Schedule amount matches council resolution,"Retain original adoption, event alignment and other separate gates"
ballina:reference:6531,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:6531,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6531,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6531,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6531,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6545,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6545,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6545,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6545,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:6545,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6545,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6545,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6545,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2372,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:2372,2020,Q2_amount_aud,resolved_explicit_revised_amount_approved,Schedule amount matches council resolution,"Retain original adoption, event alignment and other separate gates"
ballina:reference:2372,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:2372,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:2372,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2372,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2372,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2372,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2544,2020,Q1_amount_aud,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2544,2020,Q2_amount_aud,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2544,2020,Q3_amount_aud,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2544,2020,original_adoption_document,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2544,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2544,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2544,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2544,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2160,2018,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2018,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2018,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2018,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:2160,2018,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2018,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2018,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2018,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2018,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2018,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2018,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2018,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:5488,2018,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2018,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2018,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2018,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2018,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2018,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2018,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2018,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:6501,2018,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2018,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2018,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2018,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2018,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2018,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2018,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2018,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:6503,2018,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2018,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2018,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2018,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2018,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2018,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2018,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2018,original_adoption_document,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2018,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2018,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2018,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2372,2018,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2019,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2019,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2019,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2019,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:2160,2019,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2019,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2019,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:2160,2019,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6532,2019,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6532,2019,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6532,2019,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6532,2019,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:6532,2019,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6532,2019,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6532,2019,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6532,2019,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2019,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2019,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2019,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2019,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:5488,2019,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2019,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2019,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:5488,2019,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2019,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2019,Q2_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2019,Q3_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2019,original_adoption_document,plan_recovered_exact_adoption_resolution_unverified,Original-year plan allocation corroborated against retrospective original estimate,Verify contemporaneous adoption resolution and publication date; retain scope checks
ballina:reference:6501,2019,expenditure_accounting_basis,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2019,crossyear_asset_scope,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2019,damage_access_assessment,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6501,2019,event_overlap_screen,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
ballina:reference:6503,2019,Q1_amount_aud,not_recovered_search_incomplete,Historical annual schedule does not establish this field,Retrieve contemporaneous quarterly reviews and original plan; verify project phases and disaster overlap
